"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.702806667E0,1.093835708E-1,1.634296775E-1,-1.023379683E-2,1.969232227E-1
6.712860667E0,5.429870635E-2,1.143493187E-1,-4.834594846E-2,1.355044167E-1
6.722915667E0,4.742179602E-2,-2.213405013E-2,-1.556365085E-1,1.641994692E-1
6.732970667E0,1.397795905E-1,-2.586872524E-1,-2.935330763E-1,4.154745424E-1
6.743025667E0,1.653493184E-1,-5.022115052E-1,-3.264348471E-1,6.213827343E-1
6.753080667E0,1.469312469E-1,-5.060238898E-1,-3.258735875E-1,6.195502912E-1
6.763135667E0,5.766567931E-2,-3.355366230E-1,-3.185786013E-1,4.662643897E-1
6.773190667E0,-1.833324301E-1,-1.766549098E-1,-3.031692146E-1,3.958905275E-1
6.783245667E0,-3.899072501E-1,-1.631811708E-1,-3.218716800E-1,5.312787748E-1
6.793300667E0,-4.570093122E-1,-2.034632242E-1,-2.883367288E-1,5.774018221E-1
6.803355667E0,-4.092836072E-1,-2.143179953E-1,-3.119453736E-1,5.574542047E-1
6.813410667E0,-3.101987372E-1,-1.834511286E-1,-3.751732168E-1,5.202235248E-1
6.823465667E0,-1.583844075E-1,-8.124998510E-2,-3.363793530E-1,3.805762075E-1
6.833520667E0,2.507885411E-2,1.161736500E-1,-2.274700644E-1,2.566474159E-1
6.843575667E0,1.506697373E-1,2.312801832E-1,-9.024599947E-2,2.904070132E-1
6.853629667E0,2.062916686E-1,2.934308231E-1,3.381090324E-2,3.602791663E-1
6.863684667E0,1.799264270E-1,3.640593410E-1,1.149814028E-1,4.220585811E-1
6.873739667E0,2.109381585E-1,3.191889775E-1,2.055513380E-1,4.343130928E-1
6.883794667E0,2.302772395E-1,2.641210699E-1,1.908438364E-1,3.990099203E-1
6.893849667E0,2.619152078E-1,1.999151337E-1,1.620701998E-1,3.671952974E-1
6.903904667E0,2.442798592E-1,1.351338315E-1,1.355360468E-1,3.103285711E-1
6.913959667E0,1.722576575E-1,4.914000034E-2,8.446416300E-2,1.980445279E-1
6.924014667E0,1.007940111E-1,1.147223711E-3,5.447266102E-3,1.009476176E-1
6.934069667E0,2.078509748E-2,-4.471833587E-2,-5.592510939E-2,7.456116751E-2
6.944124667E0,-9.930925682E-2,-6.737161875E-2,-1.880558840E-1,2.230835696E-1
6.954179667E0,-2.073377354E-1,-5.312604725E-2,-2.977718325E-1,3.667142998E-1
6.964234667E0,-2.322544755E-1,-4.103634417E-2,-2.742999395E-1,3.617548614E-1
6.974289667E0,-1.976269720E-1,-5.132159650E-2,-2.479570635E-1,3.212055910E-1
6.984344667E0,-1.282094125E-1,-4.604214549E-2,-1.874641458E-1,2.317333351E-1
6.994399667E0,-1.405973236E-1,3.771278679E-2,-6.306985874E-2,1.586432122E-1
7.004454667E0,-1.962012747E-1,1.733488941E-1,7.368719637E-2,2.719826873E-1
7.014508667E0,-3.597796176E-1,2.105629134E-1,1.578689389E-1,4.457585845E-1
7.024563667E0,-4.266631401E-1,1.716999793E-1,2.319093436E-1,5.150769473E-1
7.034618667E0,-3.133999416E-1,7.957008004E-2,2.768393487E-1,4.256652981E-1
7.044673667E0,-1.462536277E-1,-7.077762187E-2,2.922297684E-1,3.343618294E-1
7.054728667E0,-5.144336477E-2,-8.809532046E-2,2.748068931E-1,2.931314274E-1
7.064783667E0,-5.260739923E-3,-9.664745808E-2,3.265096915E-1,3.405539387E-1
7.074838667E0,-7.594509870E-3,-7.893390298E-2,3.188522144E-1,3.285650198E-1
7.084893667E0,-3.003115341E-2,-2.246734142E-2,2.798699971E-1,2.823718592E-1
7.094948667E0,-8.955551639E-2,-5.159466147E-2,2.963866271E-1,3.138904783E-1
7.105003667E0,-1.379264617E-1,-1.041786718E-1,2.723738301E-1,3.225901546E-1
7.115058667E0,-1.803079578E-1,-4.277004361E-2,1.574298495E-1,2.431550818E-1
7.125113667E0,-1.640696552E-1,1.812286019E-2,7.432220399E-2,1.810278427E-1
7.135168667E0,-1.053909458E-1,3.205735981E-2,-7.296444397E-2,1.321315097E-1
7.145223667E0,-8.723446414E-2,6.551220417E-2,-1.954355453E-1,2.238230394E-1
7.155278667E0,-6.526866764E-2,5.260038257E-2,-3.048095047E-1,3.161259771E-1
7.165332667E0,-1.153611794E-2,7.285338342E-2,-4.119106515E-1,4.184627610E-1
7.175387667E0,4.423740238E-2,1.126115263E-1,-4.265450263E-1,4.433722624E-1
7.185442792E0,7.753568754E-2,3.581653476E-2,-3.821394799E-1,3.915676048E-1
7.195497792E0,2.186927359E-1,3.849514425E-2,-4.377401419E-1,4.908409322E-1
7.205552792E0,3.025396156E-1,4.221865118E-2,-4.037701213E-1,5.063032139E-1
7.215607792E0,3.313144948E-1,-5.050824881E-2,-3.258332052E-1,4.674266308E-1
7.225662792E0,3.429175633E-1,-9.083824933E-2,-1.957302815E-1,4.051597041E-1
7.235717792E0,2.628916928E-1,-2.625575244E-2,-6.942340672E-2,2.731684757E-1
7.245772792E0,1.866020469E-1,2.830403209E-2,7.264818270E-2,2.022355078E-1
7.255827792E0,1.083546071E-1,6.907140434E-2,1.352823142E-1,1.865821115E-1
7.265882792E0,6.424262747E-2,1.091295093E-1,1.667765872E-1,2.094058142E-1
7.275937792E0,5.428525776E-2,6.236991048E-2,1.686892480E-1,1.878641991E-1
7.285992792E0,1.040579268E-1,4.539778233E-3,1.057702108E-1,1.484452735E-1
7.296047792E0,1.169523530E-1,-3.760929108E-3,5.200155459E-2,1.280474878E-1
7.306102792E0,7.788637429E-2,-1.467066407E-2,-3.558615446E-2,8.687859388E-2
7.316157792E0,9.519500971E-2,-6.682256520E-2,-1.153895932E-1,1.638355984E-1
7.326211792E0,4.527718350E-2,-6.418780982E-2,-1.306075201E-1,1.524087353E-1
7.336266792E0,-5.025447965E-2,-2.535469651E-2,-1.578976268E-1,1.676306472E-1
7.346321792E0,-1.563500150E-1,-4.444877923E-2,-1.799188439E-1,2.424702282E-1
7.356376792E0,-1.946011841E-1,-5.898671150E-3,-1.717163515E-1,2.595976128E-1
7.366431792E0,-1.944839475E-1,2.833794594E-2,-1.423989969E-1,2.427025326E-1
7.376486792E0,-1.725096725E-1,3.259822726E-3,-9.977456728E-2,1.993117604E-1
7.386541792E0,-2.048235789E-1,-1.833569884E-2,-9.289471507E-2,2.256508906E-1
7.396596792E0,-1.239542475E-1,-1.097177392E-1,-1.106100243E-1,1.990909723E-1
7.406651792E0,-5.592920244E-2,-1.060363322E-1,-1.101048249E-1,1.627723930E-1
7.416706792E0,-6.856942087E-2,-5.141573668E-2,-1.626952672E-1,1.838888072E-1
7.426761792E0,-1.650527184E-1,-9.025177360E-3,-1.496788170E-1,2.229968653E-1
7.436816792E0,-1.695591675E-1,-5.460714698E-2,-1.891551057E-1,2.598305329E-1
7.446871792E0,-1.158665250E-1,-1.572678816E-1,-2.373560433E-1,3.074022275E-1
7.456926792E0,-1.192206341E-1,-2.796232080E-1,-2.676896256E-1,4.050437430E-1
7.466981792E0,-2.116028407E-1,-3.009526813E-1,-2.513881731E-1,4.455830923E-1
7.477036792E0,-3.413924633E-1,-2.191185594E-1,-1.943532805E-1,4.498165789E-1
7.487091792E0,-3.512732345E-1,-1.353712285E-1,-1.062649584E-1,3.911655610E-1
7.497145792E0,-3.495727180E-1,-5.044509888E-2,-1.784104267E-2,3.536440244E-1
7.507200792E0,-3.711385649E-1,3.625273705E-4,1.007557118E-1,3.845720729E-1
7.517255792E0,-3.521943171E-1,6.961110234E-3,2.201909204E-1,4.154194694E-1
7.527310792E0,-3.222771844E-1,1.222769737E-2,3.098936588E-1,4.472652232E-1
7.537365792E0,-2.082442001E-1,9.352036715E-3,3.380140883E-1,3.971229423E-1
7.547420792E0,-7.708647519E-2,2.558928680E-1,3.404833674E-1,4.328422439E-1
7.557475792E0,-5.603386760E-2,4.973325884E-1,2.638743174E-1,5.657818955E-1
7.567530792E0,3.196380436E-3,4.573727167E-1,3.009117508E-1,5.474923749E-1
7.577585792E0,1.280313648E-1,3.213495237E-1,3.008953603E-1,4.584708983E-1
7.587640792E0,3.088850141E-1,1.876055753E-1,2.166919649E-1,4.213801270E-1
7.597695792E0,4.719781843E-1,7.271597385E-2,6.011288524E-2,4.813154665E-1
7.607750792E0,5.380672163E-1,-2.312164485E-2,-1.301227677E-1,5.540603526E-1
7.617805792E0,4.437017803E-1,-1.209999418E-1,-2.048922654E-1,5.034809790E-1
7.627860792E0,2.633569850E-1,-1.737704784E-1,-2.223018018E-1,3.859678378E-1
7.637915792E0,1.031212029E-1,-1.735044301E-1,-2.453339660E-1,3.176893524E-1
7.647970792E0,-2.875119790E-2,-1.468814725E-1,-2.652460559E-1,3.045591380E-1
7.658025792E0,-1.649929306E-1,-1.346976292E-1,-2.616810268E-1,3.374063993E-1
7.668079792E0,-2.629213674E-1,-1.067105162E-1,-2.476331095E-1,3.766124489E-1
7.678134792E0,-3.066206798E-1,-6.181910276E-2,-1.937796503E-1,3.679516213E-1
7.688189792E0,-2.718987438E-1,-3.594283462E-2,-7.026599050E-2,2.831221003E-1
7.698244792E0,-2.210865860E-1,1.187277138E-2,-7.086916734E-4,2.214062859E-1
7.708299792E0,-1.417550723E-1,6.004096448E-2,1.155035500E-1,1.924590554E-1
7.718354792E0,-3.476944461E-2,1.198246515E-1,1.482947262E-1,1.937993478E-1
7.728409792E0,9.355501190E-2,1.364085245E-1,1.920365771E-1,2.534519141E-1
7.738464792E0,1.814222910E-1,1.542320073E-1,1.835569632E-1,3.006571444E-1
7.748519792E0,2.330432649E-1,2.007378370E-1,1.793077916E-1,3.560282666E-1
7.758574792E0,2.190146251E-1,2.629130352E-1,1.661445397E-1,3.803875368E-1
7.768629792E0,2.467405137E-1,3.144492245E-1,1.670140207E-1,4.331891954E-1
7.778684792E0,3.060888755E-1,2.021592951E-1,1.003931844E-1,3.803124660E-1
7.788739792E0,3.356024042E-1,4.903007269E-2,7.402575016E-3,3.392458103E-1
7.798794792E0,2.749021661E-1,-1.436543941E-1,-6.462868989E-2,3.168353728E-1
7.808849792E0,1.519957396E-1,-3.191679275E-1,-1.783751607E-1,3.959653631E-1
7.818904792E0,-2.292561695E-2,-4.456712687E-1,-2.958691120E-1,5.354315970E-1
7.828959792E0,-2.936464392E-1,-4.496929836E-1,-3.707783765E-1,6.526320673E-1
7.839013792E0,-5.759374394E-1,-3.757058251E-1,-3.989496768E-1,7.949966325E-1
7.849068792E0,-7.464963345E-1,-2.852540767E-1,-4.252065986E-1,9.052222474E-1
7.859123792E0,-8.123007533E-1,-1.270892322E-1,-3.732956028E-1,9.029583566E-1
7.869178792E0,-6.425866346E-1,-2.962374866E-2,-2.790718156E-1,7.011962833E-1
7.879233792E0,-4.334017637E-1,-1.156637728E-2,-2.285495335E-1,4.901079056E-1
7.889288792E0,-2.095797041E-1,1.391637325E-3,-1.259080946E-1,2.444962931E-1
7.899343792E0,-3.706842363E-3,7.174533606E-2,4.211983323E-2,8.327793392E-2
7.909398792E0,1.509409019E-1,1.967260623E-1,1.288966066E-1,2.794613294E-1
7.919453792E0,2.033525656E-1,2.727562380E-1,2.184133852E-1,4.042927629E-1
7.929508792E0,2.183151519E-1,3.193035829E-1,3.193679023E-1,5.016095500E-1
7.939563792E0,2.709456477E-1,2.776608825E-1,3.439390719E-1,5.184604081E-1
7.949618792E0,3.700579995E-1,2.153090984E-1,3.572064042E-1,5.575816945E-1
7.959673792E0,4.988259673E-1,1.590243852E-1,2.815574670E-1,5.944667425E-1
7.969728792E0,5.774362269E-1,8.499161839E-2,1.451723313E-1,6.014409174E-1
7.979783792E0,5.693217534E-1,3.936345577E-2,-2.826546330E-3,5.706879444E-1
7.989838792E0,4.512693930E-1,1.395847321E-2,-2.066674984E-1,4.965383760E-1
7.999893792E0,2.348703736E-1,1.076589346E-2,-3.225511265E-1,3.991481255E-1
8.009948792E0,-7.584423423E-3,-2.686093926E-2,-4.163685322E-1,4.173029932E-1
8.020002792E0,-1.949409074E-1,-1.127109289E-1,-4.757961237E-1,5.263911685E-1
8.030057792E0,-2.914138260E-1,-9.610483646E-2,-5.593271077E-1,6.379694123E-1
8.040112792E0,-3.351138693E-1,-4.549718499E-2,-6.304315889E-1,7.154126694E-1
8.050167792E0,-4.043194672E-1,-1.179979813E-1,-5.853331840E-1,7.211190550E-1
8.060222792E0,-4.746608868E-1,-1.310782027E-1,-4.669995725E-1,6.786553274E-1
8.070277792E0,-5.064058591E-1,-1.482245779E-1,-2.075656307E-1,5.670105032E-1
8.080332792E0,-5.059551850E-1,-1.841896319E-1,4.500012598E-3,5.384577234E-1
8.090387792E0,-4.115109578E-1,-2.015324736E-1,1.275160789E-1,4.756227041E-1
8.100442792E0,-3.238924778E-1,-1.340825021E-1,1.977083945E-1,4.024587728E-1
8.110497792E0,-3.203674838E-1,-3.678015590E-2,2.954902124E-1,4.373814927E-1
8.120552792E0,-3.004993759E-1,-7.958060503E-3,3.743866932E-1,4.801339414E-1
8.130607792E0,-2.300294638E-1,6.556950688E-2,4.295692062E-1,4.916732832E-1
8.140662792E0,-1.815164311E-1,1.319266337E-1,4.451239693E-1,4.984859070E-1
8.150717792E0,-5.593446493E-2,1.574263412E-1,4.354468274E-1,4.663964588E-1
8.160772792E0,1.197267106E-1,1.726823115E-1,3.529133785E-1,4.107329043E-1
8.170827792E0,2.470080239E-1,1.796510231E-1,2.405708241E-1,3.887952873E-1
8.180882792E0,3.261524266E-1,1.234885168E-1,2.074638891E-1,4.057906904E-1
8.190937833E0,3.393364361E-1,8.085880637E-2,1.887200546E-1,3.966139464E-1
8.200992833E0,3.560413465E-1,3.761046052E-2,1.125167922E-1,3.752865781E-1
8.211046833E0,3.793441088E-1,-2.018751204E-2,3.355601032E-2,3.813600587E-1
8.221101833E0,3.449898165E-1,-4.338283181E-2,-7.448767106E-2,3.555959178E-1
8.231156833E0,3.009328008E-1,-7.052209854E-2,-1.562750244E-1,3.463463587E-1
8.241211833E0,2.030588892E-1,-7.968059242E-2,-1.951940918E-1,2.927159763E-1
8.251266833E0,1.157801324E-1,-8.396133900E-2,-2.265234733E-1,2.678944371E-1
8.261321833E0,4.116732180E-2,-1.940573931E-2,-2.241939425E-1,2.287668135E-1
8.271376833E0,-4.434060574E-2,4.949492633E-2,-1.962945378E-1,2.072375029E-1
8.281431833E0,-4.723790109E-2,6.274764061E-2,-2.300341415E-1,2.430728121E-1
8.291486833E0,-2.496790320E-2,4.045337677E-2,-2.399510193E-1,2.446147247E-1
8.301541833E0,2.333039045E-4,1.028583705E-2,-1.981399190E-1,1.984068557E-1
8.311596833E0,-1.055627078E-2,3.333790004E-2,-1.341245838E-1,1.386082769E-1
8.321651833E0,9.447638690E-3,3.233276367E-2,-1.222781432E-1,1.268329996E-1
8.331706833E0,4.658476710E-3,5.947203040E-2,-2.946528912E-2,6.653440514E-2
8.341761833E0,7.482243329E-3,5.271147966E-2,-1.354682009E-2,5.493633031E-2
8.351816833E0,1.024644144E-1,2.574821413E-2,-1.475953261E-2,1.066760074E-1
8.361871833E0,1.338214239E-1,5.324591517E-2,5.247291327E-2,1.532863582E-1
8.371926833E0,1.558879387E-1,8.403735280E-2,6.570631346E-2,1.888932125E-1
8.381981833E0,2.565417628E-1,8.842101038E-2,1.950632055E-2,2.720522885E-1
8.392036833E0,2.862542430E-1,1.542425323E-1,-5.829557061E-2,3.303492454E-1
8.402090833E0,3.525645921E-1,2.136467350E-1,-2.253622162E-1,4.698242729E-1
8.412145833E0,4.421205470E-1,2.642456156E-1,-4.321700478E-1,6.723594824E-1
8.422200833E0,5.714638808E-1,3.060906297E-1,-6.014177048E-1,8.842882428E-1
8.432255833E0,7.753609684E-1,2.201464999E-1,-7.163868284E-1,1.078359495E0
8.442310833E0,9.000810550E-1,1.379866880E-1,-7.483126259E-1,1.178625478E0
8.452365833E0,1.024309976E0,7.793052077E-2,-7.013887203E-1,1.243877096E0
8.462420833E0,1.070128757E0,1.193861103E-1,-5.645451629E-1,1.215787745E0
8.472475833E0,9.168618330E-1,2.274882638E-1,-3.657935886E-1,1.013011096E0
8.482530833E0,7.931460057E-1,2.785303634E-1,-2.947253966E-1,8.907989724E-1
8.492585833E0,8.142909993E-1,3.586033040E-1,-1.322417895E-1,8.995299062E-1
8.502640833E0,8.000658931E-1,3.230200732E-1,2.071715466E-1,8.873372812E-1
8.512695833E0,9.353507289E-1,1.239118552E-1,3.544511962E-1,1.007904154E0
8.522750833E0,1.004211049E0,7.949406624E-2,4.959514761E-1,1.122821003E0
8.532805833E0,1.175982072E0,1.644277972E-1,6.510956490E-1,1.354214118E0
8.542860833E0,1.503109814E0,1.106556326E-1,7.598877740E-1,1.687902015E0
8.552915833E0,1.923767425E0,1.161602014E-1,8.454021335E-1,2.104537732E0
8.562970833E0,2.286828500E0,6.893048644E-2,7.545995522E-1,2.409098687E0
8.573025833E0,2.847585837E0,6.173513675E-1,5.958616440E-1,2.974040838E0
8.583080833E0,2.633650249E0,6.847083682E-1,3.889100075E-1,2.748852520E0
8.593135833E0,1.945516436E0,2.885062981E-1,2.628183285E-1,1.984274064E0
8.603190833E0,1.489623796E0,2.098565698E-1,9.381506681E-2,1.507255818E0
8.613244833E0,1.286907553E0,1.906285858E-1,2.343447089E-2,1.301160821E0
8.623299833E0,1.154708147E0,2.654442948E-1,1.990158319E-2,1.184992680E0
8.633354833E0,9.181814034E-1,3.500131595E-1,4.501204882E-3,9.826426422E-1
8.643409833E0,8.297995694E-1,5.335093117E-1,-1.067923407E-1,9.922721981E-1
8.653464833E0,2.141143660E-1,2.044151509E-1,-1.722098200E-1,3.424715138E-1
8.663519833E0,4.383862227E-2,5.117892444E-2,-2.671381784E-1,2.755066487E-1
8.673574833E0,5.408715409E-1,-1.008890283E-1,-4.648384416E-1,7.202745286E-1
8.683629833E0,1.361040454E0,-2.363491344E-1,-1.673052486E-1,1.391503890E0
8.693684833E0,1.626932353E0,9.704272985E-2,-1.908227499E-1,1.640956884E0
8.703739833E0,8.752543621E-1,6.788535511E-1,-2.257247071E-1,1.130426462E0
8.713794833E0,-8.644555049E-1,5.162325436E-1,-3.901051418E-1,1.079796916E0
8.723849833E0,-1.712784828E0,2.229964328E-1,-2.337365985E-1,1.742983670E0
8.733904833E0,-1.799340722E0,-6.776876163E-1,-2.369174473E-1,1.937270610E0
8.743959833E0,-1.751317686E0,-5.424666613E-1,-1.299823614E-1,1.838009557E0
8.754014833E0,-1.986085149E0,-2.874871284E-1,2.650484749E-1,2.024211887E0
8.764069833E0,-7.681899431E-1,-2.993417734E-1,6.676140332E-1,1.060862754E0
8.774124833E0,2.061732624E-1,-3.226996458E-1,3.230095847E-1,5.009767134E-1
8.784179833E0,4.622892018E-1,-3.679436463E-1,-9.314376991E-2,5.981384412E-1
8.794234833E0,2.255890882E-1,-5.713267636E-1,-6.454682887E-1,8.910297522E-1
8.804289833E0,-1.578888559E-1,3.460031390E-2,-9.040766037E-1,9.184119870E-1
8.814344833E0,-8.367800485E-1,2.982483441E-1,-8.400835061E-1,1.222658260E0
8.824398833E0,-1.839524689E0,2.130023718E-2,-3.598458374E-1,1.874511618E0
8.834453833E0,-3.035884015E0,-3.811104065E-1,-2.258895985E-1,3.068038951E0
8.844508833E0,-2.888549675E0,1.913390225E-1,1.272635158E-1,2.897675940E0
8.854563833E0,-2.245301867E0,-8.375551701E-3,2.773171027E-1,2.262378262E0
8.864618833E0,-3.033416490E0,-5.847648346E-1,1.824448228E-1,3.094648869E0
8.874673833E0,-3.516543852E0,-3.533431488E-1,2.002157171E-1,3.539917849E0
8.884728833E0,-3.336939607E0,-4.582357657E-1,9.456117153E-2,3.369582730E0
8.894783833E0,-2.956681140E0,-4.505016536E-1,2.233285181E-1,2.999131663E0
8.904838833E0,-2.650662138E0,-3.921990663E-1,2.044373703E-1,2.687308043E0
8.914893833E0,-2.567166238E0,-2.435043722E-1,1.692558432E-1,2.584237685E0
8.924948833E0,-2.383297910E0,-2.258773559E-1,1.163993891E-1,2.396805859E0
8.935003833E0,-2.208465285E0,-3.390952384E-1,3.597557902E-2,2.234636154E0
8.945058833E0,-2.177582631E0,-2.335623515E-1,6.939702116E-2,2.191171703E0
8.955113833E0,-2.160203244E0,-3.032225704E-1,1.087160381E-1,2.184088176E0
8.965168833E0,-2.025259740E0,-3.695884681E-1,1.167315475E-1,2.062013313E0
8.975223833E0,-1.567883222E0,-3.619987822E-1,1.617947960E-1,1.617244098E0
8.985278833E0,-1.262203360E0,-3.187059975E-1,9.671301998E-2,1.305405777E0
8.995333833E0,-1.292018020E0,-1.388737106E-1,-2.598186886E-1,1.325180072E0
9.005388833E0,-1.031809468E0,-6.625129223E-2,-2.650637142E-1,1.067370032E0
9.015443833E0,-8.628408694E-1,-7.637282252E-2,-2.011196601E-1,8.892560327E-1
9.025498833E0,-8.058266430E-1,-1.461803913E-4,-1.719771008E-1,8.239737394E-1
9.035553833E0,-5.231191018E-1,4.587666929E-2,-1.391052604E-1,5.432389317E-1
9.045607833E0,-2.751854637E-1,2.845021248E-2,-9.008688211E-2,2.909503400E-1
9.055662833E0,-2.351159567E-1,7.851056457E-2,-7.507824898E-3,2.479915105E-1
9.065717833E0,1.059243581E-1,1.276739538E-1,-4.675667524E-2,1.723565919E-1
9.075772833E0,4.962648138E-1,8.156924307E-2,-3.241685394E-2,5.039674188E-1
9.085827833E0,7.020226315E-1,9.742806137E-2,1.131483372E-1,7.177259564E-1
9.095882833E0,6.766463003E-1,7.178275824E-2,3.354785163E-2,6.812697252E-1
9.105937833E0,2.982017125E-1,8.969628811E-4,-5.348557793E-2,3.029616691E-1
9.115992833E0,1.402873481E-1,5.468023717E-2,-7.968231004E-2,1.703518092E-1
9.126047833E0,1.486745211E-1,2.834379315E-2,2.603180408E-2,1.535745378E-1
9.136102833E0,3.245954593E-1,1.488262564E-1,5.048025526E-2,3.606379388E-1
9.146157833E0,5.976478587E-1,1.576339173E-1,-7.206685983E-2,6.222740933E-1
9.156212833E0,9.138607496E-1,1.579999530E-1,-1.347946930E-1,9.371633070E-1
9.166267833E0,1.192099922E0,1.094522756E-1,-1.482000196E-1,1.206252573E0
9.176322833E0,1.235860484E0,1.076870012E-1,-2.278928912E-1,1.261302024E0
9.186377917E0,1.131075163E0,1.938702822E-1,-2.068826759E-1,1.166069103E0
9.196432917E0,1.034837010E0,2.295230949E-1,-1.480830753E-1,1.070278976E0
9.206487917E0,9.117325093E-1,2.120381659E-1,-1.086037716E-1,9.423434255E-1
9.216542917E0,7.429709020E-1,2.090449762E-1,-3.152818680E-3,7.718260838E-1
9.226597917E0,7.429684170E-1,1.587612605E-1,8.103765808E-2,7.640512473E-1
9.236652917E0,7.694807891E-1,9.009214461E-2,1.522194687E-1,7.895492676E-1
9.246707917E0,7.001700144E-1,4.845821500E-2,2.264416853E-1,7.374700566E-1
9.256762917E0,8.301353458E-1,-1.277616620E-2,2.226666498E-1,8.595745224E-1
9.266817917E0,8.018562374E-1,-2.243050396E-2,2.126481036E-1,8.298769601E-1
9.276872917E0,6.716146982E-1,2.459221959E-2,1.845965981E-1,6.969555109E-1
9.286927917E0,6.319625361E-1,2.497345805E-2,6.340245567E-2,6.356258271E-1
9.296981917E0,5.158676773E-1,5.243666053E-2,-3.143463135E-3,5.185353848E-1
9.307036917E0,3.532169951E-1,5.956441641E-2,-2.784685291E-2,3.592848627E-1
9.317091917E0,2.171796227E-1,5.058309317E-2,-6.122502565E-2,2.312447655E-1
9.327146917E0,7.389009476E-2,1.547290206E-2,-1.034653115E-1,1.280789893E-1
9.337201917E0,-1.070723127E-1,-2.481792212E-2,-1.314396337E-1,1.713382232E-1
9.347256917E0,-2.557385015E-1,-7.392459333E-2,-1.449431205E-1,3.031097736E-1
9.357311917E0,-4.085227382E-1,-7.287501812E-2,-7.683475256E-2,4.220250882E-1
9.367366917E0,-5.388278659E-1,-8.368476570E-2,-2.417231642E-2,5.458231490E-1
9.377421917E0,-6.209315445E-1,-9.775199711E-2,-1.941268288E-2,6.288785957E-1
9.387476917E0,-6.668266325E-1,-5.602451205E-2,3.073069967E-2,6.698812430E-1
9.397531917E0,-6.501948854E-1,-9.828350902E-2,9.456351042E-2,6.643457644E-1
9.407586917E0,-5.853806926E-1,-1.050089765E-1,2.803849541E-2,5.953852515E-1
9.417641917E0,-5.129110327E-1,-6.243656874E-2,3.478493974E-2,5.178668213E-1
9.427696917E0,-5.045270026E-1,-5.932585001E-3,7.923196480E-2,5.107449423E-1
9.437751917E0,-4.585105848E-1,2.653466463E-2,9.509326816E-2,4.690189490E-1
9.447806917E0,-4.099020964E-1,7.196168303E-3,1.342731214E-1,4.313940016E-1
9.457861917E0,-3.731802665E-1,1.240194440E-3,1.893631753E-1,4.184775520E-1
9.467916917E0,-2.632261536E-1,1.416020215E-2,2.452228689E-1,3.600316301E-1
9.477971917E0,-1.256545448E-1,6.711609542E-2,2.517788402E-1,2.892857052E-1
9.488026917E0,-2.106897980E-3,4.273437560E-2,3.111222319E-1,3.140504880E-1
9.498081917E0,8.485143140E-2,2.228256941E-2,2.549806293E-1,2.696505139E-1
9.508136917E0,1.627492078E-1,2.507636905E-2,2.086603025E-1,2.658105543E-1
9.518191917E0,2.192954376E-1,5.565145969E-2,1.302069676E-1,2.610391318E-1
9.528246917E0,2.115271924E-1,8.467411458E-2,2.675108470E-2,2.294102860E-1
9.538300917E0,2.211022273E-1,5.476853013E-2,-7.989986300E-2,2.413913315E-1
9.548355917E0,1.960695662E-1,5.095965385E-2,-1.391240446E-1,2.457552866E-1
9.558410917E0,1.678674218E-1,8.624058366E-3,-2.186835265E-1,2.758193801E-1
9.568465917E0,1.329102816E-1,-2.564237952E-2,-2.802582888E-1,3.112352535E-1
9.578520917E0,1.089771894E-1,-4.144038677E-2,-2.888594699E-1,3.115014074E-1
9.588575917E0,7.749197960E-2,-4.205083609E-2,-2.881554651E-1,3.013417525E-1
9.598630917E0,3.105346598E-2,-3.890678823E-2,-2.596899768E-1,2.644181158E-1
9.608685917E0,9.782991126E-2,-6.197990119E-2,-2.269971708E-1,2.548331125E-1
9.618740917E0,1.298046792E-1,-5.042171001E-2,-2.277700996E-1,2.669659564E-1
9.628795917E0,1.282797253E-1,-7.157810569E-2,-2.235378850E-1,2.674851382E-1
9.638850917E0,1.736954147E-1,-8.457705081E-2,-2.291967472E-1,2.997574412E-1
9.648905917E0,2.184708340E-1,-6.915385008E-2,-1.979072729E-1,3.027854835E-1
9.658960917E0,1.920702168E-1,-3.989438295E-2,-1.829675639E-1,2.682529765E-1
9.669015917E0,1.823954138E-1,-3.594283462E-2,-1.802298975E-1,2.589262256E-1
9.679070917E0,1.902128488E-1,8.402448893E-3,-1.708486247E-1,2.558139589E-1
9.689125917E0,1.436111978E-1,5.604614675E-2,-1.142779096E-1,1.918978565E-1
9.699180917E0,1.670874763E-1,3.945408762E-2,-8.173347674E-2,1.901452366E-1
9.709235917E0,1.740843277E-1,5.431244731E-2,-3.841028653E-2,1.863613296E-1
9.719290917E0,1.532283327E-1,4.146962285E-2,-2.273397446E-3,1.587571098E-1
9.729345917E0,1.653473449E-1,9.680065513E-3,2.419819035E-2,1.673887707E-1
9.739400917E0,1.510259789E-1,-7.001456022E-3,3.525987983E-2,1.552453729E-1
9.749455917E0,1.111374432E-1,-2.221649587E-2,5.066261530E-2,1.241442893E-1
9.759510917E0,7.362857804E-2,-7.392050028E-3,3.259245314E-2,8.085838181E-2
9.769565917E0,3.809577942E-2,-1.393859267E-2,4.937271953E-2,6.390022072E-2
9.779620917E0,2.400267407E-2,-4.667598367E-2,3.916918203E-2,6.549046217E-2
9.789675917E0,-2.072399408E-2,-6.292364180E-2,6.627117276E-2,9.370558664E-2
