"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.738916666E-1,-1.213007372E0,-1.567628576E0,-4.434955198E-1,2.031141185E0
6.838796666E-1,-1.280521809E0,-1.799434424E0,7.113108605E-1,2.320272288E0
6.938686667E-1,-1.046343161E0,-2.212330880E0,3.863091660E-1,2.477594943E0
7.038576666E-1,-1.414705614E0,-1.673733906E0,6.942147714E-1,2.298849997E0
7.138466666E-1,-1.928698820E0,-1.242225763E0,1.331666527E0,2.652609984E0
7.238346667E-1,-1.877911952E0,-1.304562929E0,1.342925341E0,2.651770391E0
7.338236666E-1,-1.111476173E0,-1.029946691E0,1.060632879E0,1.849624712E0
7.438126666E-1,4.031742901E-2,-1.040271997E0,6.039910644E-1,1.203576557E0
7.538006667E-1,9.509765357E-2,-1.009838409E0,8.231242418E-1,1.306273591E0
7.637896666E-1,-5.307779311E-1,-9.564533302E-1,4.920993304E-1,1.199454016E0
7.737786666E-1,-4.062706831E-1,-1.478834513E0,-3.384345031E-1,1.570523893E0
7.837676667E-1,2.609489554E-1,-2.072412564E0,-4.661751151E-2,2.089296864E0
7.937556666E-1,1.239645679E0,-2.263768836E0,-2.100243849E-1,2.589494351E0
8.037446666E-1,1.810647191E0,-2.410091607E0,-3.102690500E-1,3.030388042E0
8.137336667E-1,1.795064507E0,-2.281898128E0,5.024968493E-1,2.946492616E0
8.237226666E-1,1.738113943E0,-2.369452581E0,2.096501046E0,3.609800860E0
8.337106666E-1,1.336912649E0,-1.693900075E0,2.103106061E0,3.013252064E0
8.436996666E-1,-4.751339266E-1,-6.884385994E-1,2.959674622E0,3.075609504E0
8.536886666E-1,1.590349394E0,-1.303430031E0,3.501995687E0,4.061048490E0
8.636766666E-1,2.673851611E0,-8.484339148E-2,1.771609864E0,3.208626240E0
8.736656666E-1,1.304370555E-1,-3.106570128E-1,1.934446633E0,1.963569551E0
8.836546666E-1,-2.843972550E0,-4.377845442E-1,2.612833577E0,3.886738282E0
8.936436666E-1,-3.542469530E0,6.899977595E-1,3.102023917E0,4.758964137E0
9.036316666E-1,-2.469735838E0,1.303317472E0,2.595444542E0,3.812422315E0
9.136206666E-1,-7.054709539E-1,1.716174166E0,2.029772621E0,2.750076349E0
9.236096666E-1,8.105550671E-1,1.401013628E0,2.961543392E0,3.374993032E0
9.335986666E-1,2.275087291E0,4.922080886E-1,3.549183303E0,4.244407273E0
9.435866666E-1,2.863886120E0,2.188416937E-1,2.887924608E0,4.073063213E0
9.535756666E-1,2.379982393E0,4.279448497E-1,2.187187852E0,3.260558800E0
9.635646666E-1,1.701516512E0,6.408408022E-1,1.415237272E0,2.304068556E0
9.735526666E-1,1.385523477E0,2.621341860E0,2.669920528E-1,2.976977193E0
9.835416666E-1,1.291755188E-1,3.034918639E0,-4.559781557E-1,3.071698804E0
9.935302916E-1,-9.041783452E-1,1.170305887E0,-8.294439125E-1,1.695621288E0
1.003519292E0,2.319078818E-2,1.517821409E0,-1.329774953E0,2.018073603E0
1.013507292E0,8.820141819E-1,1.408308614E0,-2.797264114E0,3.253608565E0
1.023496292E0,3.229823586E-1,5.261470824E-1,-3.183675606E0,3.242982998E0
1.033485292E0,4.396954143E-1,1.360057683E0,2.376356388E0,2.773113529E0
1.043473292E0,1.867450406E0,9.044481942E-1,5.500814903E0,5.879146379E0
1.053462292E0,3.552208652E0,5.646849114E-1,5.458638352E0,6.537108536E0
1.063451292E0,4.445228755E0,1.444955454E0,4.802997077E0,6.701994917E0
1.073440292E0,4.578021069E0,1.386297940E0,2.448128037E0,5.373400206E0
1.083428292E0,4.180671776E0,1.049491594E0,-6.681402826E-1,4.361864342E0
1.093417292E0,3.903133685E0,7.110737559E-1,-2.872099119E0,4.897859920E0
1.103406292E0,3.647954469E0,5.714831766E-1,-3.746066655E0,5.259960096E0
1.113395292E0,3.170260632E0,2.623291907E-1,-3.987917435E0,5.101260094E0
1.123383292E0,2.193075268E0,-2.292316112E-1,-3.768911726E0,4.366557209E0
1.133372292E0,8.374888042E-1,-5.948390025E-1,-3.222213435E0,3.381993548E0
1.143361292E0,-5.908582181E-2,-1.064485902E0,-3.000480586E0,3.184258959E0
1.153349292E0,-6.438908561E-1,-1.455026405E0,-3.116058404E0,3.498787969E0
1.163338292E0,-7.176564051E-1,-1.641230988E0,-3.318510060E0,3.771097836E0
1.173327292E0,-7.097210026E-1,-1.770170864E0,-3.647277946E0,4.115804321E0
1.183316292E0,-5.597226718E-1,-1.934325596E0,-3.690472498E0,4.204104214E0
1.193304292E0,-4.480545938E-1,-1.937065017E0,-3.274690441E0,3.831001342E0
1.203293292E0,-6.247508727E-1,-1.966689350E0,-2.867473387E0,3.532787041E0
1.213282292E0,-1.016708741E0,-1.978268006E0,-2.817713581E0,3.589812084E0
1.223271292E0,-1.295782750E0,-2.112014294E0,-3.273968310E0,4.105913517E0
1.233259292E0,-1.688911523E0,-2.264369929E0,-3.585206829E0,4.564373047E0
1.243248292E0,-1.880137841E0,-2.409052849E0,-3.433901353E0,4.596752379E0
1.253237292E0,-1.549478088E0,-2.334963364E0,-3.002052902E0,4.106733237E0
1.263225292E0,-1.148088807E0,-2.004975164E0,-2.449484006E0,3.367195452E0
1.273214292E0,-7.292979191E-1,-1.571109131E0,-1.652612593E0,2.394031692E0
1.283203292E0,-5.837074388E-1,-1.333009633E0,-3.905595070E-1,1.506706934E0
1.293192292E0,-9.979078965E-1,-1.430133931E0,8.031121463E-1,1.919919881E0
1.303180292E0,-1.704290431E0,-1.595411621E0,1.624651208E0,2.844193324E0
1.313169292E0,-2.426203609E0,-1.720154658E0,2.092522016E0,3.636487919E0
1.323158292E0,-2.947868216E0,-1.816901519E0,2.236127878E0,4.122053619E0
1.333146292E0,-3.003268246E0,-1.847140102E0,2.104333391E0,4.106064507E0
1.343135292E0,-2.318755028E0,-1.666257071E0,1.631434563E0,3.288558383E0
1.353124292E0,-1.166262684E0,-1.133514914E0,4.902328992E-1,1.698632686E0
1.363113292E0,-2.068391141E-1,-6.141017774E-1,-9.479283822E-1,1.148247199E0
1.373101292E0,-1.099231227E-1,-4.575434554E-1,-2.260993747E0,2.309441887E0
1.383090292E0,-7.104453264E-1,-3.989148858E-1,-2.988173951E0,3.097264795E0
1.393079292E0,-1.183890650E0,-1.994824398E-1,-2.802252958E0,3.048608200E0
1.403068292E0,-1.564082825E0,-1.561677280E-1,-2.048553877E0,2.582114721E0
1.413056292E0,-1.872881007E0,-2.916675952E-1,-1.421191492E0,2.369079676E0
1.423045292E0,-1.969284198E0,-3.487539616E-1,-1.300355857E0,2.385505174E0
1.433034292E0,-1.770042956E0,-3.594301003E-1,-1.595801631E0,2.410150391E0
1.443022292E0,-1.206720592E0,-3.004273090E-1,-2.184678227E0,2.513811869E0
1.453011292E0,-3.536540745E-1,-1.052718088E-1,-2.860685939E0,2.884385099E0
1.463000292E0,5.573947491E-1,7.157488972E-2,-3.422273580E0,3.468107312E0
1.472989292E0,1.112574427E0,2.177301380E-1,-3.804489110E0,3.969806753E0
1.482977292E0,1.296367471E0,4.085806257E-1,-3.894816313E0,4.125178888E0
1.492966292E0,8.335360864E-1,3.342695314E-1,-3.476498904E0,3.590621555E0
1.502955292E0,-1.432249162E-1,-1.271693391E-1,-2.530425843E0,2.537664352E0
1.512943292E0,-1.093256396E0,-3.913678846E-1,-1.633601541E0,2.004253567E0
1.522932292E0,-1.690013139E0,-5.193850699E-1,-1.106183859E0,2.085556997E0
1.532921292E0,-1.843883057E0,-4.230404976E-1,-9.743004942E-1,2.127940188E0
1.542910292E0,-1.533990714E0,-2.592044386E-1,-1.206805084E0,1.968931935E0
1.552898292E0,-8.412925641E-1,-3.957337081E-2,-1.464480768E0,1.689391355E0
1.562887292E0,-2.403753810E-1,1.801483288E-1,-1.423604638E0,1.454951514E0
1.572876292E0,-1.192216574E-1,2.289079678E-1,-1.166628866E0,1.194837048E0
1.582864292E0,-2.495873769E-1,1.947456104E-1,-9.021704113E-1,9.561020670E-1
1.592853292E0,-5.002029135E-1,1.792908347E-1,-4.572206891E-1,7.009985140E-1
1.602842292E0,-7.984387591E-1,5.707057893E-2,-5.100584686E-2,8.020991831E-1
1.612831292E0,-1.061041453E0,-1.507675320E-2,1.208736420E-2,1.061217404E0
1.622819292E0,-9.361776714E-1,3.776628882E-2,-2.165305817E-1,9.616342433E-1
1.632808292E0,-5.024230282E-1,1.796592093E-1,-4.400567722E-1,6.916330628E-1
1.642797292E0,-5.240186960E-2,2.181566924E-2,-4.457963991E-1,4.493954927E-1
1.652785292E0,5.147404803E-1,-5.619171318E-1,-5.911201733E-1,9.644333489E-1
1.662774292E0,1.122917859E0,-1.097773224E0,-1.330668992E0,2.058331979E0
1.672763292E0,1.247769946E0,-1.029649068E0,-2.441500803E0,2.928827959E0
1.682752292E0,8.395692435E-1,-4.007257685E-1,-2.923880306E0,3.068311213E0
1.692740292E0,9.224143490E-2,1.272324890E-1,-2.179556066E0,2.185214231E0
1.702729292E0,-6.670551856E-1,2.278861669E-1,-4.664312232E-1,8.452531051E-1
1.712718292E0,-1.245373904E0,-1.693879902E-2,1.391017520E0,1.867129568E0
1.722706292E0,-1.446110571E0,-4.961871189E-1,2.547791489E0,2.971309292E0
1.732695292E0,-1.220036164E0,-9.834592804E-1,2.662361832E0,3.089312371E0
1.742684292E0,-6.701012926E-1,-1.205364623E0,1.422731064E0,1.981439703E0
1.752673292E0,-8.403062850E-2,-8.217065844E-1,-9.067289007E-1,1.226548065E0
1.762661292E0,3.941036871E-1,-1.094505215E-1,-3.050332777E0,3.077633374E0
1.772650292E0,5.585817339E-1,3.781446987E-1,-4.578221921E0,4.627647667E0
1.782639292E0,2.507853252E-1,6.748955709E-1,-5.435316732E0,5.482795390E0
1.792627292E0,-3.061017394E-1,7.690240484E-1,-5.545276546E0,5.606709216E0
1.802616292E0,-9.133369853E-1,6.575965834E-1,-4.820315360E0,4.949955342E0
1.812605292E0,-1.192645613E0,5.211658394E-1,-3.191457081E0,3.446652824E0
1.822594292E0,-1.058644826E0,4.700775468E-1,-1.302881854E0,1.743330976E0
1.832582292E0,-6.578274022E-1,5.125993761E-1,3.183545798E-1,8.926615540E-1
1.842571292E0,-7.891358390E-2,6.516248220E-1,1.431197248E0,1.574537336E0
1.852560292E0,4.841123262E-1,8.327382338E-1,2.163045284E0,2.367822335E0
1.862548292E0,7.395745468E-1,8.593062276E-1,2.569006941E0,2.808055264E0
1.872537292E0,6.111147273E-1,7.050920543E-1,2.682096770E0,2.839763916E0
1.882526292E0,2.918105779E-1,5.150566685E-1,2.686930078E0,2.751368756E0
1.892515292E0,9.907156751E-2,3.881472382E-1,2.517391815E0,2.549065515E0
1.902503292E0,1.384022971E-1,3.897388503E-1,2.263370640E0,2.300847284E0
1.912492292E0,2.290005183E-1,3.921484879E-1,2.038218339E0,2.088194357E0
1.922481292E0,2.823535837E-1,2.682708389E-1,1.715243874E0,1.758907143E0
1.932469292E0,3.957573894E-1,2.995856023E-1,9.281063211E-1,1.052500255E0
1.942458292E0,5.261650626E-1,4.744799155E-1,-4.825648606E-2,7.101475564E-1
1.952447292E0,4.882251115E-1,6.829974729E-1,-8.792662829E-1,1.215713167E0
1.962436292E0,3.040498053E-1,7.880614132E-1,-1.524980739E0,1.743288080E0
1.972424292E0,2.330855110E-1,7.826425061E-1,-1.809046662E0,1.984819380E0
1.982413292E0,2.771318556E-1,8.134766284E-1,-1.642989830E0,1.854174175E0
1.992403167E0,2.929832187E-1,7.786169904E-1,-1.301387891E0,1.544569204E0
2.002392167E0,2.407987376E-1,6.369567892E-1,-8.841633260E-1,1.115994073E0
2.012380167E0,8.121563271E-2,5.085683057E-1,-2.067721635E-1,5.549706552E-1
2.022369167E0,-1.912037691E-2,4.165974507E-1,4.180010748E-1,5.904607720E-1
2.032358167E0,1.069777340E-2,3.895327359E-1,7.740181553E-1,8.665761937E-1
2.042346167E0,2.069757928E-1,5.008596289E-1,9.642964929E-1,1.106149661E0
2.052335167E0,3.912649736E-1,6.603976920E-1,9.682562274E-1,1.235610583E0
2.062324167E0,3.225846018E-1,6.534754658E-1,7.580078942E-1,1.051507003E0
2.072313167E0,2.397887773E-1,5.396000639E-1,4.771824986E-1,7.591903738E-1
2.082301167E0,3.497216758E-1,4.118924886E-1,1.039576471E-1,5.502434598E-1
2.092290167E0,3.687242496E-1,2.657331473E-1,-3.456330103E-1,5.709937439E-1
2.102279167E0,2.280497427E-1,8.633677036E-2,-4.076251906E-1,4.749937043E-1
2.112267167E0,1.992415345E-1,-4.467331231E-2,3.693920016E-2,2.075027672E-1
2.122256167E0,3.208794075E-1,-1.033743873E-1,5.380549371E-1,6.349432837E-1
2.132245167E0,2.286727636E-1,-2.284656259E-1,6.933137155E-1,7.649651515E-1
2.142233167E0,-1.468803030E-1,-3.325805631E-1,4.764340550E-1,5.993104897E-1
2.152222167E0,-5.064778895E-1,-3.307065305E-1,-4.495865643E-2,6.065541548E-1
2.162211167E0,-6.332457076E-1,-2.112265724E-1,-5.911961871E-1,8.917004670E-1
2.172200167E0,-5.055754083E-1,4.908152819E-3,-7.948821902E-1,9.420553486E-1
2.182188167E0,-3.935424641E-1,1.936989588E-1,-6.047968107E-1,7.471105273E-1
2.192177167E0,-3.661251622E-1,2.181862208E-1,-4.957210958E-2,4.290807097E-1
2.202166167E0,-4.417001322E-1,9.615161419E-2,4.958017874E-1,6.709422867E-1
2.212154167E0,-5.968771957E-1,-6.413167655E-2,7.306008250E-1,9.455965440E-1
2.222143167E0,-7.714526895E-1,-1.797849244E-1,7.580225122E-1,1.096384969E0
2.232132167E0,-8.257594357E-1,-2.750617951E-1,6.600652778E-1,1.092347842E0
2.242121167E0,-7.169589785E-1,-3.415364510E-1,4.290406179E-1,9.026367907E-1
2.252109167E0,-5.311657476E-1,-4.190737465E-1,-1.563603938E-2,6.767601807E-1
2.262098167E0,-1.957720891E-1,-5.315469861E-1,-3.241795760E-1,6.526571127E-1
2.272087167E0,2.247122982E-1,-5.489462534E-1,-5.810986304E-1,8.303693301E-1
2.282075167E0,5.308146223E-1,-5.282649440E-1,-1.051371474E0,1.290817567E0
2.292064167E0,6.637341133E-1,-5.860102916E-1,-1.462140128E0,1.709328754E0
2.302053167E0,5.623480716E-1,-5.766717035E-1,-1.536911983E0,1.735189918E0
2.312042167E0,3.485466778E-1,-6.440035611E-1,-1.369255353E0,1.552767077E0
2.322030167E0,1.374711098E-1,-7.887507999E-1,-1.011698116E0,1.290177975E0
2.332019167E0,-1.180042671E-1,-8.764505562E-1,-5.562982500E-1,1.044776688E0
2.342008167E0,-4.823609389E-1,-9.452614671E-1,-2.481143171E-1,1.089840369E0
2.351996167E0,-7.304436810E-1,-8.820711923E-1,7.886724472E-3,1.145277154E0
2.361985167E0,-8.704052661E-1,-6.983028522E-1,4.831080669E-1,1.215987502E0
2.371974167E0,-1.082833441E0,-5.178992924E-1,1.293614017E0,1.764705405E0
2.381963167E0,-1.167223674E0,-4.404362565E-1,2.276362569E0,2.595808495E0
2.391951167E0,-1.030624091E0,-4.854568934E-1,3.055392957E0,3.260871132E0
2.401940167E0,-6.245083594E-1,-7.195911026E-1,3.295471446E0,3.430445175E0
2.411929167E0,-1.639420398E-1,-8.365178740E-1,2.424267889E0,2.569769239E0
2.421917167E0,1.528234130E-1,-4.215365937E-1,7.017243505E-1,8.327455550E-1
2.431906167E0,3.741387713E-1,2.531785905E-1,-5.205512971E-1,6.892407938E-1
2.441895167E0,5.874115768E-1,6.615367296E-1,-9.590030086E-1,1.304749009E0
2.451883167E0,6.701566949E-1,8.082465863E-1,-9.918795633E-1,1.444367546E0
2.461872167E0,6.507980257E-1,6.102987483E-1,-6.441099805E-1,1.100400063E0
2.471861167E0,5.304743144E-1,3.118451670E-1,-3.442133063E-1,7.050767381E-1
2.481850167E0,4.030889207E-1,1.174480507E-1,-6.498724115E-1,7.736981801E-1
2.491838167E0,3.099661642E-1,1.274055666E-1,-1.307663122E0,1.349923718E0
2.501827167E0,3.096792121E-1,2.139855811E-1,-1.731031941E0,1.771485993E0
2.511816167E0,4.629784423E-1,1.655712202E-1,-1.854403514E0,1.918482541E0
2.521804167E0,4.218092202E-1,1.394990703E-1,-1.522779263E0,1.586265959E0
2.531793167E0,2.300397147E-1,-1.200398290E-1,-6.427066487E-1,6.931086979E-1
2.541782167E0,-6.780767485E-2,-4.237222829E-1,2.321508336E-1,4.878857073E-1
2.551771167E0,-3.316713211E-1,-6.164044109E-1,7.359750009E-1,1.015686696E0
2.561759167E0,-5.099486871E-1,-6.406490135E-1,9.134110987E-1,1.226702351E0
2.571748167E0,-5.916221568E-1,-5.284964937E-1,8.623485339E-1,1.171738159E0
2.581737167E0,-6.337764886E-1,-3.956077006E-1,6.087998146E-1,9.637506444E-1
2.591725167E0,-7.165851952E-1,-3.190445513E-1,1.911367089E-1,8.073518497E-1
2.601714167E0,-7.677815151E-1,-2.440160036E-1,-2.103284401E-1,8.326285593E-1
2.611703167E0,-7.134010939E-1,-1.528602505E-1,-4.592140049E-1,8.620817126E-1
2.621692167E0,-7.170320687E-1,-5.795789391E-2,-5.167886138E-1,8.857564994E-1
2.631680167E0,-7.674790679E-1,-5.220306426E-2,-4.463325888E-1,8.893604778E-1
2.641669167E0,-7.600571971E-1,-9.506900221E-2,-2.859393704E-1,8.176101648E-1
2.651658167E0,-7.036945698E-1,-1.505976704E-1,-3.357588172E-2,7.204117196E-1
2.661646167E0,-6.062263088E-1,-1.835008299E-1,1.767203987E-1,6.575811671E-1
2.671635167E0,-5.103493676E-1,-2.127725762E-1,3.053568041E-1,6.316418479E-1
2.681624167E0,-3.637199101E-1,-2.181941146E-1,3.254875982E-1,5.346428913E-1
2.691612167E0,-1.570360395E-1,-1.271430266E-1,2.213118500E-1,2.996741595E-1
2.701601167E0,1.095183492E-3,9.121364057E-3,1.317482936E-1,1.320682081E-1
2.711590167E0,7.662337571E-2,1.346233696E-1,6.924623609E-2,1.696750852E-1
2.721579167E0,8.107398391E-2,2.593731308E-1,-4.095331371E-2,2.748173680E-1
2.731567167E0,-2.678974941E-2,3.148123366E-1,-1.469925696E-1,3.484699606E-1
2.741556167E0,-1.532354955E-1,3.271637025E-1,-1.999607420E-1,4.129182773E-1
2.751545167E0,-1.850560431E-1,3.343551931E-1,-1.511727440E-1,4.109651235E-1
2.761533167E0,-1.563339351E-1,3.606328726E-1,-1.232943892E-1,4.119440186E-1
2.771522167E0,-1.042751418E-1,3.742823204E-1,-2.048379046E-1,4.392256000E-1
2.781511167E0,-4.367328311E-2,3.774880564E-1,-2.071592492E-1,4.328042778E-1
2.791500167E0,6.031753778E-2,3.416484252E-1,5.486442447E-3,3.469754355E-1
2.801488167E0,1.980872941E-1,3.097930866E-1,2.314134997E-1,4.344681121E-1
2.811477167E0,2.896704787E-1,3.099147087E-1,2.616915518E-1,4.984361355E-1
2.821466167E0,2.986412770E-1,2.767683050E-1,1.950841641E-1,4.514921240E-1
2.831454167E0,2.691387118E-1,2.271049789E-1,2.892366153E-1,4.557083906E-1
2.841443167E0,2.845860323E-1,1.103825676E-1,4.399766654E-1,5.354932186E-1
2.851432167E0,2.164241624E-1,7.649766058E-2,4.909836817E-1,5.419928835E-1
2.861420167E0,1.868837366E-1,5.367831677E-2,5.130294389E-1,5.486402262E-1
2.871409167E0,2.371740304E-1,2.378354967E-2,6.132518846E-1,6.579476057E-1
2.881398167E0,1.797621202E-1,2.529359311E-2,7.772645295E-1,7.981818931E-1
2.891387167E0,6.736796424E-2,-2.672879219E-2,7.625079113E-1,7.659446362E-1
2.901375167E0,-7.317424938E-2,-7.427133322E-2,6.255386388E-1,6.341681878E-1
2.911364167E0,-1.594914316E-1,-6.706785589E-2,3.837065703E-1,4.209113281E-1
2.921353167E0,-1.505497232E-1,5.470070243E-4,1.262296915E-1,1.964674360E-1
2.931341167E0,-1.389279436E-1,1.029147962E-1,-1.365587980E-1,2.203196180E-1
2.941330167E0,-7.196709171E-2,3.340368122E-2,-5.083604372E-1,5.145147250E-1
2.951319167E0,-1.773358181E-1,5.734159738E-2,-7.717330635E-1,7.939193740E-1
2.961307167E0,-1.713204767E-1,7.823779196E-2,-8.185195595E-1,8.399084040E-1
2.971296167E0,-9.358994901E-2,1.046587282E-1,-8.015141022E-1,8.137182461E-1
2.981285167E0,-4.443869278E-2,8.759304464E-2,-6.365138626E-1,6.440475419E-1
2.991274167E0,-1.767467111E-2,3.383725226E-2,-3.898689508E-1,3.917335223E-1
3.001262167E0,-3.135145470E-2,-6.734822989E-3,-8.095470071E-2,8.707430803E-2
3.011251167E0,-2.967677560E-2,4.976857603E-3,2.214510137E-1,2.234860881E-1
3.021240167E0,-1.417989995E-2,4.033380121E-2,3.986134619E-1,4.008997095E-1
3.031228167E0,-1.047614565E-1,1.050066376E-1,4.905270141E-1,5.124627872E-1
3.041217167E0,-2.408798495E-1,1.427752653E-1,4.553139120E-1,5.345265538E-1
3.051206167E0,-3.600598089E-1,1.629940599E-1,1.616275656E-1,4.270053858E-1
3.061194167E0,-3.944392808E-1,2.677013201E-1,-1.564878631E-1,5.017317952E-1
3.071183167E0,-2.902382433E-1,3.978948390E-1,-3.466211897E-1,6.022497738E-1
3.081172167E0,-9.592488840E-2,4.593309492E-1,-4.695676696E-1,6.638375565E-1
3.091161167E0,1.481991425E-1,4.463384360E-1,-5.482887340E-1,7.223583052E-1
3.101149167E0,4.257082897E-1,3.948057550E-1,-6.139623213E-1,8.450141207E-1
3.111138167E0,6.427158581E-1,2.951955128E-1,-6.701944095E-1,9.743636957E-1
