"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.188202721E1,-5.586641796E-2,-8.161192775E-2,-1.083663746E-1,1.467134437E-1
3.189208221E1,-2.267433286E-2,-8.697031617E-2,-1.574245870E-1,1.812745483E-1
3.190213721E1,4.055212162E-2,-8.457529664E-2,-2.229426384E-1,2.418695421E-1
3.191219221E1,2.557864487E-2,-8.242469072E-2,-3.317464578E-1,3.427882860E-1
3.192224821E1,-9.185244888E-4,-1.267869312E-1,-3.808583915E-1,4.014086247E-1
3.193230321E1,-2.888816893E-3,-1.676080978E-1,-2.451410079E-1,2.969763180E-1
3.194235821E1,2.930953391E-2,-1.986492115E-1,-3.418055691E-2,2.036881648E-1
3.195241321E1,1.710244797E-1,-1.783868551E-1,7.609215617E-2,2.585754416E-1
3.196246821E1,1.918749929E-1,-1.088681388E-1,2.735830343E-1,3.514483763E-1
3.197252321E1,1.129722995E-1,-2.626627743E-2,4.356666096E-1,4.508414938E-1
3.198257821E1,1.135316587E-1,1.461862385E-2,5.481437230E-1,5.599684659E-1
3.199263421E1,1.512228839E-1,5.513456583E-2,4.591795794E-1,4.865738044E-1
3.200268921E1,1.990050146E-1,2.018938315E-1,4.108896911E-1,4.991938033E-1
3.201274421E1,2.737710954E-1,2.308656156E-1,2.790525929E-1,4.540042893E-1
3.202279921E1,2.093854304E-1,2.086140364E-1,1.687031351E-2,2.960518234E-1
3.203285421E1,1.915707915E-1,2.390382689E-1,-2.302551663E-1,3.832180891E-1
3.204290921E1,2.026921226E-1,2.042350566E-1,-4.407023048E-1,5.263217423E-1
3.205296421E1,7.100456692E-2,1.394976085E-1,-6.154298993E-1,6.350237730E-1
3.206302021E1,-1.030239198E-1,1.588758659E-1,-5.930258540E-1,6.225231982E-1
3.207307521E1,-2.776477993E-1,1.339842689E-1,-4.373039031E-1,5.350465292E-1
3.208313021E1,-4.327484105E-1,6.876325607E-3,-3.066782749E-1,5.304432438E-1
3.209318521E1,-5.212797140E-1,-1.138411957E-1,-1.758830043E-1,5.618070747E-1
3.210324021E1,-5.456166295E-1,-1.377007592E-1,6.277212583E-2,5.662149285E-1
3.211329521E1,-5.487596541E-1,-5.179288208E-2,2.263491531E-1,5.958637426E-1
3.212335021E1,-4.453510606E-1,-1.104831398E-2,3.068759838E-1,5.409551754E-1
3.213340621E1,-3.590581443E-1,-1.308489919E-1,3.912863890E-1,5.469453793E-1
3.214346121E1,-1.567770810E-1,-3.656930530E-1,7.271013395E-1,8.288466806E-1
3.215351621E1,4.276893264E-1,-3.823698968E-1,7.098533689E-1,9.126974873E-1
3.216357121E1,6.622787413E-1,-2.302458107E-1,9.448808865E-1,1.176616401E0
3.217362621E1,7.466399568E-1,-8.626748085E-2,8.878740422E-1,1.163285699E0
3.218368121E1,7.014259963E-1,7.216224253E-2,6.984335375E-1,9.924793317E-1
3.219373621E1,5.511601554E-1,-1.175816596E-2,4.233852641E-1,6.951049224E-1
3.220379121E1,8.281184949E-2,-7.773756266E-2,2.457866136E-1,2.707618704E-1
3.221384721E1,-1.864742853E-1,-3.558615446E-2,1.323868096E-1,2.314417871E-1
3.222390221E1,-3.289537545E-1,-3.236492336E-2,-4.510776043E-2,3.336057118E-1
3.223395721E1,-4.953281629E-1,1.091704398E-1,-1.478105950E-1,5.283144385E-1
3.224401221E1,-6.220060435E-1,2.061815947E-1,-3.401910798E-1,7.383307788E-1
3.225406721E1,-5.948865111E-1,1.757766581E-1,-3.760449636E-1,7.253945197E-1
3.226412221E1,-4.350951905E-1,1.757263720E-2,-5.060109528E-1,6.675804871E-1
3.227417721E1,-2.721377487E-1,-7.525366545E-2,-6.246521278E-1,6.855015312E-1
3.228423321E1,-2.275221777E-1,4.085975826E-2,-7.231883828E-1,7.592346792E-1
3.229428821E1,-2.207538794E-1,6.882757545E-2,-9.150495616E-1,9.438141823E-1
3.230434321E1,-2.409939433E-1,-4.237243295E-2,-1.094598843E0,1.121614966E0
3.231439821E1,-3.236585891E-1,6.733478129E-2,-1.076239682E0,1.125868869E0
3.232445321E1,-3.034892765E-1,9.061430097E-3,-9.517605011E-1,9.990174683E-1
3.233450821E1,-1.702676307E-1,2.988628864E-2,-8.174371668E-1,8.355164738E-1
3.234456321E1,-1.304806173E-3,1.152842885E-1,-7.191396976E-1,7.283227817E-1
3.235461921E1,2.469094252E-1,-6.080344141E-2,-7.138876554E-1,7.578237969E-1
3.236467421E1,4.493470477E-1,-7.995190322E-2,-7.332654011E-1,8.637032040E-1
3.237472921E1,5.353527926E-1,-3.247894406E-2,-6.518511093E-1,8.441370523E-1
3.238478421E1,5.868351875E-1,-2.261176765E-2,-5.313937160E-1,7.920013325E-1
3.239483921E1,4.904970472E-1,4.520657837E-2,-2.869404137E-1,5.700577067E-1
3.240489421E1,3.451611400E-1,8.859350324E-2,-5.358965836E-2,3.603565912E-1
3.241494921E1,2.656910473E-1,1.035424948E-1,1.153129399E-1,3.075871502E-1
3.242500521E1,1.590805185E-1,1.273055792E-1,1.284878862E-1,2.408785145E-1
3.243506021E1,4.481042951E-2,4.822900414E-2,1.039471221E-1,1.230407072E-1
3.244511521E1,-1.406670517E-1,3.013888836E-2,6.796335697E-2,1.591055936E-1
3.245517021E1,-3.134135364E-1,2.486937761E-2,1.265946309E-1,3.389287998E-1
3.246522521E1,-4.509828794E-1,4.788577259E-2,3.436772628E-1,5.690278251E-1
3.247528021E1,-4.789591751E-1,6.146300733E-2,4.334402092E-1,6.488836626E-1
3.248533521E1,-4.552156788E-1,2.882092595E-2,5.123014605E-1,6.859334854E-1
3.249539121E1,-4.864466809E-1,2.051904917E-2,4.813474703E-1,6.846508540E-1
3.250544621E1,-4.190376399E-1,1.135295391E-2,3.989156898E-1,5.786667096E-1
3.251550121E1,-2.810218620E-1,1.673414648E-2,1.794474670E-1,3.338483368E-1
3.252555621E1,-1.875050032E-1,-5.005742848E-2,1.509042107E-2,1.946576307E-1
3.253561121E1,-4.800242454E-2,-1.552839214E-1,-7.135825038E-2,1.775086727E-1
3.254566621E1,4.725325003E-2,-8.279072642E-2,-1.565521093E-1,1.832913990E-1
3.255572121E1,2.153612848E-1,-6.388726294E-2,-5.340017203E-1,5.793271120E-1
3.256577721E1,1.903409028E-1,-1.644786680E-1,-7.688655158E-1,8.089728505E-1
3.257583221E1,9.177658126E-2,-2.111312628E-2,-7.916849327E-1,7.972664157E-1
3.258588333E1,1.119326645E-1,9.175333858E-2,-7.273947966E-1,7.416540883E-1
3.259593833E1,2.095416972E-1,-2.903084099E-2,-4.984400511E-1,5.414729884E-1
3.260599333E1,2.086517510E-1,-4.122287035E-3,-4.848370886E-1,5.278442468E-1
3.261604833E1,1.394729041E-1,-3.190650165E-2,-4.154037051E-1,4.393528809E-1
3.262610333E1,1.370090336E-2,-1.437999898E-1,-3.885123968E-1,4.144973273E-1
3.263615933E1,-4.658842161E-2,-5.043106556E-2,-3.832217995E-1,3.893234145E-1
3.264621433E1,3.607381225E-2,8.320295513E-2,-2.914918864E-1,3.052729459E-1
3.265626933E1,2.369264008E-1,1.063614374E-1,-3.519099597E-1,4.373642584E-1
3.266632433E1,5.025693548E-1,5.050240159E-2,-4.277145060E-1,6.618656567E-1
3.267637933E1,6.517973149E-1,1.867132902E-2,-6.789096844E-1,9.413324162E-1
3.268643433E1,5.228919375E-1,-9.716318250E-3,-1.120614202E0,1.236643269E0
3.269648933E1,4.113459201E-1,-6.963332176E-2,-1.196356695E0,1.267013657E0
3.270654533E1,2.465763532E-1,-9.333968818E-2,-1.046651602E0,1.079347845E0
3.271660033E1,1.323150350E-1,-1.051498944E-1,-9.602858877E-1,9.750450015E-1
3.272665533E1,1.438960303E-1,-1.797586119E-1,-7.607356203E-1,7.948194198E-1
3.273671033E1,2.097973667E-1,-1.892819721E-1,-3.953887224E-1,4.859782319E-1
3.274676533E1,3.766766091E-1,-1.357407725E-1,-9.498801827E-2,4.115015781E-1
3.275682033E1,5.431788522E-1,1.546997845E-2,1.512750703E-1,5.640627027E-1
3.276687533E1,5.466142376E-1,3.621560723E-1,2.752874976E-1,7.111450989E-1
3.277693133E1,4.254451650E-1,4.877782381E-1,3.269640201E-1,7.251459635E-1
3.278698633E1,2.793856649E-1,3.966423655E-1,5.311774786E-1,7.193962953E-1
3.279704133E1,3.423984767E-1,2.371069336E-1,1.174295954E-1,4.327194527E-1
3.280709633E1,2.930487075E-1,9.515758753E-3,-3.405646072E-1,4.493910839E-1
3.281715133E1,-1.296228307E-1,5.609818697E-3,-6.483568132E-1,6.612110900E-1
3.282720633E1,-5.832223392E-1,-3.409511447E-3,-7.163172466E-1,9.237263228E-1
3.283726133E1,-8.902436994E-1,-2.291763550E-1,-9.198477137E-1,1.300452022E0
3.284731633E1,-1.101075731E0,-9.491141975E-2,-1.064140624E0,1.534200512E0
3.285737233E1,-1.264269035E0,2.333857656E-1,-9.784425887E-1,1.615609794E0
3.286742733E1,-1.194908193E0,1.943164247E-1,-7.912704382E-1,1.446261861E0
3.287748233E1,-1.138270308E0,3.119969022E-1,-7.164670084E-1,1.380697771E0
3.288753733E1,-1.154000049E0,7.818662882E-1,-8.979937452E-1,1.658138647E0
3.289759233E1,-1.002228843E0,8.582572371E-1,-9.889131247E-1,1.648944301E0
3.290764733E1,-5.653329290E-1,1.122691718E0,-1.109032622E0,1.676302887E0
3.291770233E1,-4.411811918E-2,1.732549878E0,-1.740881576E0,2.456490210E0
3.292775833E1,2.186899585E-1,2.158907794E0,-2.218621753E0,3.103383741E0
3.293781333E1,9.304447688E-1,2.086368406E0,-3.063934570E0,3.821826218E0
3.294786833E1,1.660019846E0,1.590905172E0,-4.198773878E0,4.787102175E0
3.295792333E1,1.076339524E0,1.768205030E0,-4.872049186E0,5.293573374E0
3.296797833E1,8.435535362E-1,2.005880898E0,-5.163581418E0,5.603366292E0
3.297803333E1,8.001503853E-1,2.029741631E0,-4.493624990E0,4.995273494E0
3.298808833E1,8.177636607E-1,2.489123451E0,-4.115310722E0,4.878550532E0
3.299814433E1,1.237525771E0,3.187533599E0,-3.812705033E0,5.121382640E0
3.300819933E1,2.292351488E0,3.083147936E0,-3.198203014E0,4.998917788E0
3.301825433E1,3.191776339E0,1.833053575E0,-2.112353140E0,4.243766887E0
3.302830933E1,3.440042391E0,2.027379355E0,-1.678016991E0,4.331269990E0
3.303836433E1,3.359856307E0,3.062467504E0,-9.553539075E-1,4.645432456E0
3.304841933E1,2.972952479E0,3.725787342E0,-9.182140017E-1,4.854179098E0
3.305847433E1,2.904782131E0,2.579372301E0,-3.593154949E-1,3.901285470E0
3.306853033E1,1.362119850E0,7.397692591E-1,1.755418923E-1,1.559949998E0
3.307858533E1,2.660962594E-1,3.840550643E-1,-1.438612102E0,1.512583978E0
3.308864033E1,-2.357817499E0,-2.268737215E-1,-2.823252649E0,3.685312817E0
3.309869533E1,-2.866233484E0,-1.068625438E-1,5.484951407E-2,2.868749285E0
3.310875033E1,2.072852567E-2,-1.462194507E0,5.659173290E0,5.845056439E0
3.311880533E1,-1.918935871E0,-7.686054463E0,-7.591937095E-1,7.958273881E0
3.312886033E1,7.864397610E-1,-5.806798528E0,-1.288626693E1,1.415603306E1
3.313891633E1,1.972824395E0,-4.254583797E0,-1.547558476E1,1.617056719E1
3.314897133E1,2.488046101E0,-3.202593103E0,-1.619756036E1,1.669754286E1
3.315902633E1,4.424140772E0,1.133932405E0,-1.368953052E1,1.443128789E1
3.316908133E1,2.789258691E0,3.014692243E0,-1.059977172E1,1.136765121E1
3.317913633E1,1.801826228E0,3.177738928E0,-8.419366642E0,9.177708706E0
3.318919133E1,3.381364413E0,1.428601084E0,-5.974131807E0,7.011759921E0
3.319924633E1,5.514920141E0,-5.776078427E-1,-3.749499555E0,6.693782331E0
3.320930233E1,5.392696962E0,-1.015022258E0,-2.930646120E0,6.220943448E0
3.321935733E1,1.548167288E0,1.032469180E0,-6.082747346E0,6.361024276E0
3.322941233E1,3.216766169E0,5.401349087E0,2.121233452E0,6.634891702E0
3.323946733E1,5.074814837E0,5.632734520E0,6.189399975E0,9.787242505E0
3.324952233E1,2.696071030E0,-4.521648940E0,-5.207660653E0,7.404987348E0
3.325957733E1,3.055762501E0,-9.173404276E-2,6.115667170E-1,3.117709648E0
3.326963233E1,1.437695843E-1,-1.500647551E0,-2.172675063E0,2.644452627E0
3.327968733E1,-1.126473039E0,-4.197745353E-1,-4.181657909E0,4.351024596E0
3.328974333E1,-2.022021990E0,-8.587361240E-1,-2.247276179E0,3.142650296E0
3.329979833E1,-2.731786993E0,-2.498029929E0,-5.816598462E0,6.894608863E0
3.330985333E1,-3.507818637E0,-2.015355141E0,-5.096975200E0,6.507350008E0
3.331990833E1,-3.487644866E0,-3.197421241E-1,-4.517228445E0,5.715877410E0
3.332996333E1,-2.792977813E0,-1.925996237E0,-8.006949073E0,8.696057729E0
3.334001833E1,-3.548395975E0,8.370640039E-2,-1.957648970E0,4.053456580E0
3.335007333E1,-6.207031669E0,-1.239747713E0,-3.114382008E0,7.054331423E0
3.336012933E1,-7.401861071E0,-1.851630179E0,-5.266928616E0,9.271279236E0
3.337018433E1,-7.653095462E0,-4.556676686E-1,-2.991143752E0,8.229486261E0
3.338023933E1,-6.398280644E0,7.604198706E-1,-5.526905179E-2,6.443546248E0
3.339029433E1,-4.823786852E0,-8.857660478E-1,4.760007763E-1,4.927481895E0
3.340034933E1,-4.963324222E0,-2.340679602E0,2.606318024E0,6.075052426E0
3.341040433E1,-4.298517145E0,-1.052606991E0,3.879969063E0,5.885523855E0
3.342045933E1,-3.003224099E0,-3.949566132E-1,4.291894881E0,5.253161656E0
3.343051533E1,-5.710062193E0,1.312036255E0,5.610205783E0,8.111760493E0
3.344057033E1,-8.095961822E0,7.877147318E0,-7.424350047E-1,1.132012621E1
3.345062533E1,8.829761658E0,1.169573874E1,1.437724962E1,2.052949835E1
3.346068033E1,1.816084663E0,-1.767566514E0,9.798942915E0,1.012135056E1
3.347073533E1,1.409902273E0,-2.957530448E0,7.033352584E0,7.759050157E0
3.348079033E1,2.058280428E0,3.617742491E-1,6.531876658E0,6.858047215E0
3.349084533E1,2.273261206E0,-4.961163676E-1,3.524220954E0,4.223029871E0
3.350090033E1,9.190498611E-1,6.163842380E-1,1.743354363E0,2.064913222E0
3.351095633E1,3.458826864E-1,-3.115747333E-2,1.461674105E0,1.502363741E0
3.352101133E1,-3.816115129E-1,-3.696463555E-1,7.114055854E-1,8.878984637E-1
3.353106633E1,-1.238580024E0,8.093271518E-1,-1.779370873E0,2.314141659E0
3.354112133E1,-1.060798282E0,-8.290603352E-1,-4.061240934E0,4.278587613E0
3.355117633E1,-1.686677302E0,-3.895251346E-1,-3.741345613E0,4.122411569E0
3.356123133E1,-1.218848302E0,6.741219842E-1,-4.049709055E0,4.282543061E0
3.357128633E1,-7.122268999E-1,1.066942610E0,-3.251610897E0,3.495512425E0
3.358134233E1,-8.260629793E-1,3.026472044E-1,-1.268504319E0,1.543722314E0
3.359139704E1,1.541038071E0,-6.041284740E-2,-6.474224281E-1,1.672603912E0
3.360145204E1,-7.797379017E-2,-3.084663534E-1,-6.233611357E-1,6.998646360E-1
3.361150704E1,-1.519294468E-1,-2.934284842E-1,-1.605605657E0,1.639253598E0
3.362156204E1,6.632664091E-1,-3.019022691E-1,-8.705720580E-1,1.135325071E0
3.363161704E1,-4.371154766E-1,-5.592452466E-2,1.090493842E-1,4.539705503E-1
3.364167204E1,1.228966616E0,5.642767757E-1,-1.003160596E0,1.683775046E0
3.365172704E1,4.121529821E-1,-1.588676798E-1,-2.959679300E-1,5.317010776E-1
3.366178304E1,9.827856812E-1,1.602739352E-1,-1.519139371E0,1.816408505E0
3.367183804E1,6.963517094E-1,-2.174287140E-1,-6.428545833E-1,9.723389142E-1
3.368189304E1,6.258533652E-1,5.780066228E-1,-6.712545097E-1,1.084604401E0
3.369194804E1,1.330427502E0,-9.424132884E-2,-8.438713324E-1,1.578302123E0
3.370200304E1,1.340828237E0,-5.515795469E-2,-8.441514140E-1,1.585387767E0
3.371205804E1,8.374502125E-1,5.226375836E-1,-3.715408534E-1,1.054758507E0
3.372211304E1,1.884020392E0,5.215307057E-1,-7.775591560E-1,2.103835867E0
3.373216904E1,2.259763493E0,-6.064907491E-2,5.013461173E-2,2.261133086E0
3.374222404E1,3.739060521E0,7.367023945E-2,-5.767700829E-2,3.740230945E0
3.375227904E1,1.905820420E0,1.256760187E0,5.128242016E-1,2.339783388E0
3.376233404E1,1.968983651E0,1.959815948E0,-1.284480520E-1,2.781056287E0
3.377238904E1,2.256010896E0,-7.794870561E-1,1.054145320E0,2.609292546E0
3.378244404E1,3.314119386E0,-6.961882067E-1,-2.110002851E-1,3.393020254E0
3.379249904E1,2.647196201E0,2.537124413E-1,7.133486152E-2,2.660283142E0
3.380255504E1,-2.619016130E-1,9.852178305E-1,-2.044525146E0,2.284585236E0
3.381261004E1,3.943530051E0,-6.810316390E-1,-1.384598593E0,4.234660154E0
3.382266504E1,1.804943232E0,-1.083270375E0,-3.870320280E-1,2.140347768E0
3.383272004E1,9.977259019E-1,2.241540061E0,-2.286826454E0,3.354032505E0
3.384277504E1,8.444506453E-1,1.865963459E-1,-2.011026594E0,2.189096400E0
3.385283004E1,8.281563556E-1,-1.673193623E0,-2.470156252E0,3.096302918E0
3.386288504E1,-2.481533472E-1,-6.625743181E-1,-1.852865842E0,1.983354895E0
3.387294104E1,3.059885958E-1,2.088695598E-1,-1.886678975E0,1.922709824E0
3.388299604E1,-4.404106750E-1,2.377360940E-2,-1.735903987E0,1.791058179E0
3.389305104E1,-2.734652714E0,1.088509480E0,-1.094754306E0,3.140328859E0
3.390310604E1,5.376101102E-1,-1.121212372E0,-4.082534739E-1,1.308744709E0
3.391316104E1,4.183333428E-1,8.016532660E-3,6.797117762E-1,7.981698749E-1
3.392321604E1,2.657267153E-1,2.026259614E0,-1.649082044E0,2.625987490E0
3.393327104E1,1.404509240E0,2.737467563E-1,1.029945230E0,1.763057193E0
3.394332704E1,1.970891159E0,2.605870128E-1,1.560596130E0,2.527405356E0
3.395338204E1,1.341644801E0,1.795581694E0,1.015899925E0,2.460930119E0
3.396343704E1,2.217953416E0,1.204746280E0,1.671550848E0,3.027344247E0
3.397349204E1,7.924857089E-1,1.011724429E0,1.629800266E0,2.075540610E0
3.398354704E1,7.395412177E-1,2.564956575E0,-2.683603013E-1,2.682897817E0
3.399360204E1,8.719290505E-1,1.644965605E0,-1.347258420E0,2.298102992E0
3.400365704E1,1.246065629E0,2.819257831E0,-3.816810071E0,4.906009925E0
3.401371204E1,8.554347861E-1,6.317758638E0,-5.764615545E0,8.595151846E0
3.402376804E1,1.672304846E0,7.139093632E0,-5.853918900E0,9.382517139E0
3.403382304E1,8.216463581E-1,7.487795845E0,-6.777731026E0,1.013310551E1
3.404387804E1,1.283831626E0,8.568795161E0,-6.709478817E0,1.095853914E1
3.405393304E1,1.856721642E0,1.022620013E1,-5.668979656E0,1.183891527E1
3.406398804E1,3.540997785E0,1.167959575E1,-6.380800393E0,1.377193653E1
3.407404304E1,4.851319344E0,9.906661491E0,-7.010823846E0,1.307015273E1
3.408409804E1,5.099252105E0,7.761119848E0,-8.721289376E0,1.273963271E1
3.409415404E1,6.676777094E0,6.979339514E0,-9.224389658E0,1.335589372E1
3.410420904E1,2.465138172E0,5.915059726E0,-1.045484498E1,1.226248838E1
3.411426404E1,2.095213489E0,5.207591656E0,-8.834112571E0,1.046663630E1
3.412431904E1,-2.782672972E0,-1.978108962E0,-8.508793373E0,9.168192221E0
3.413437404E1,-7.473184823E0,-1.311739801E0,-5.398517865E-1,7.606615059E0
3.414442904E1,-2.003080666E1,3.583319348E0,1.145508138E0,2.038101033E1
3.415448404E1,-1.946321627E1,3.536882515E0,-3.405960141E0,2.007303888E1
3.416454004E1,-1.290196437E1,1.066131601E0,-4.782198823E0,1.380096905E1
3.417459504E1,-6.744240514E0,3.987976491E-1,-9.493087928E0,1.165171825E1
3.418465004E1,-1.909250396E0,-6.668889785E-1,-9.566822487E0,9.778244755E0
3.419470504E1,1.751355109E-1,-2.848061800E0,-7.575015253E0,8.094626893E0
3.420476004E1,1.458394986E0,-4.559165261E0,-6.093212693E0,7.748557590E0
3.421481504E1,1.881544827E0,-4.921052361E0,-5.692541011E0,7.756416082E0
3.422487004E1,1.881947115E0,-3.391690303E0,-5.149287899E0,6.446739790E0
3.423492504E1,1.297743321E0,-1.941732849E0,-4.065065306E0,4.688200094E0
3.424498104E1,9.832163286E-1,-1.324186184E0,-3.336411896E0,3.721804366E0
3.425503604E1,1.294642543E0,-1.650654945E0,-3.311499249E0,3.920049532E0
3.426509104E1,2.129043725E0,-2.247232910E0,-3.133767574E0,4.404927030E0
3.427514604E1,2.475181934E0,-2.221748405E0,-2.930497600E0,4.432889325E0
3.428520104E1,9.981213199E-1,-1.793190182E0,-3.431478851E0,3.998352699E0
3.429525604E1,-1.386431695E0,-1.563385836E0,-3.833845056E0,4.366318362E0
3.430531104E1,-3.214063001E0,-8.817595357E-1,-3.895267133E0,5.126480946E0
3.431536704E1,-3.894981789E0,-5.174803394E-1,-3.850318709E0,5.501238333E0
3.432542204E1,-3.856718194E0,-6.005517322E-1,-3.385703631E0,5.167003648E0
3.433547704E1,-3.072601313E0,-2.824877590E-1,-2.341906933E0,3.873655411E0
3.434553204E1,-2.104209576E0,-7.279081821E-2,-1.203240329E0,2.425032729E0
3.435558704E1,-5.760266094E-1,4.091589153E-2,-3.341055170E-1,6.671635942E-1
3.436564204E1,5.424154982E-1,2.332278907E-2,1.225129089E-1,5.565679995E-1
3.437569704E1,1.369662027E0,-9.444247305E-2,1.757889372E-1,1.384122538E0
3.438575204E1,2.200479451E0,-3.052837139E-1,5.651977122E-1,2.292325547E0
3.439580804E1,2.585632622E0,-9.238548106E-1,5.116851640E-1,2.792995788E0
3.440586304E1,2.795931241E0,-9.584937161E-1,6.840831546E-1,3.033794896E0
3.441591804E1,2.623574327E0,-7.396178162E-1,1.576758272E0,3.149022613E0
3.442597304E1,2.386034992E0,-4.521032059E-1,2.043254400E0,3.173712154E0
3.443602804E1,8.285481191E-1,-7.225287437E-2,1.499525471E0,1.714727121E0
3.444608304E1,5.774464595E0,4.536536536E0,8.809339673E0,1.146861241E1
3.445613804E1,3.135521739E0,-7.653467345E-1,6.561018012E0,7.311922425E0
3.446619404E1,5.217234299E0,1.718028903E-2,3.058307794E0,6.047567731E0
3.447624904E1,4.188634222E0,-2.986605728E-1,4.740402049E0,6.332871889E0
3.448630404E1,3.452452229E0,-7.386734909E-1,2.929174960E0,4.587497234E0
3.449635904E1,2.347627264E0,3.481093061E-1,3.716662177E0,4.409774551E0
3.450641404E1,3.690583010E0,2.782502818E0,5.812552189E0,7.426202787E0
3.451646904E1,3.100386405E0,1.793829868E0,5.827436861E0,6.840266210E0
3.452652404E1,2.205565066E0,8.345450234E-1,5.263412100E0,5.767537568E0
3.453657904E1,3.476588366E0,2.803242892E0,7.830156169E0,9.014221154E0
3.454663504E1,4.042402959E0,1.737334070E0,9.396077943E0,1.037524130E1
3.455669004E1,3.194854605E0,-1.407775640E-1,5.833348396E0,6.652433223E0
3.456674504E1,3.120813360E0,9.383120513E-1,6.556098164E0,7.321361122E0
3.457680004E1,5.880281657E-2,-5.508311033E-2,3.897412477E0,3.898245238E0
3.458685529E1,6.159419546E0,5.620794505E0,1.039410410E1,1.332550862E1
3.459691029E1,4.526539844E0,2.234104156E-1,8.218651024E0,9.385398224E0
3.460696529E1,4.395710733E0,-3.683482736E-1,4.326018062E0,6.178380497E0
3.461702029E1,2.691364899E0,3.959167260E-1,3.882868112E0,4.740976677E0
3.462707629E1,1.006966988E0,1.222141162E0,4.388856919E0,4.665798601E0
3.463713129E1,6.458526846E0,5.678846247E0,1.113537200E1,1.406976806E1
3.464718629E1,2.132853186E0,-2.102987362E0,3.441676980E0,4.562538657E0
3.465724129E1,2.131060137E0,2.621353555E-1,5.117076173E0,5.549288316E0
3.466729629E1,3.158892767E0,1.460795853E0,7.571585276E0,8.333152563E0
3.467735129E1,1.222238518E0,-5.252939737E-1,5.499703932E0,5.658316365E0
3.468740629E1,4.292971353E0,6.666225793E0,4.405219767E0,9.070508837E0
3.469746229E1,4.235934980E-1,5.427511284E0,1.050848733E0,5.544510190E0
3.470751729E1,-2.112816239E0,-3.578656778E0,6.507883193E0,7.721613850E0
3.471757229E1,-6.357471172E0,-5.634533123E0,8.980884701E0,1.236210715E1
3.472762729E1,-7.988438542E0,-2.682527125E0,4.983562020E0,9.790147728E0
3.473768229E1,-1.071770539E1,8.258515002E0,6.163325486E0,1.486804829E1
3.474773729E1,-8.042336422E0,7.970724987E0,-5.278534169E0,1.249298023E1
3.475779229E1,-6.469026107E0,-4.269879529E0,6.040103602E0,9.826648538E0
3.476784729E1,-4.283286610E0,-6.571311450E0,4.837764037E0,9.215890582E0
3.477790329E1,-4.701444975E-1,3.970376372E-2,2.701806564E0,2.742694104E0
3.478795829E1,-7.991784319E-2,1.513579254E0,3.939645746E0,4.221151220E0
3.479801329E1,9.821462882E-1,1.569865136E0,1.381568420E0,2.310372086E0
3.480806829E1,1.847771309E0,1.405105217E0,1.354682466E-2,2.321370931E0
3.481812329E1,2.564139427E0,1.459936312E0,7.291665030E-1,3.039392838E0
3.482817829E1,2.528883348E0,1.129479166E0,-1.435040038E0,3.119345137E0
3.483823329E1,2.513277714E0,5.649644083E-1,-2.480476003E0,3.576102746E0
3.484828929E1,7.375234897E-1,3.101656128E0,-1.518585055E0,3.531332921E0
3.485834429E1,1.336526733E0,8.004200882E-1,-9.365368366E-1,1.817712098E0
3.486839929E1,1.562154705E0,1.746803051E-1,-2.281826792E0,2.770843561E0
3.487845429E1,1.783632762E0,2.400618240E0,-1.352667387E0,3.282380664E0
3.488850929E1,1.222424313E0,2.472270021E0,-1.009683166E0,2.936988313E0
3.489856429E1,1.971734474E0,-9.897289574E-2,-2.674188995E0,3.323976422E0
3.490861929E1,1.265194795E0,1.181764383E0,-2.400253959E0,2.959476980E0
3.491867429E1,6.234780800E-1,1.704780282E0,-2.626873326E0,3.193033698E0
3.492873029E1,1.051892461E0,4.574019527E-1,-2.666253154E0,2.902516181E0
3.493878529E1,2.719900481E0,-2.242658633E0,-3.657508820E0,5.079837314E0
3.494884029E1,8.120437682E-1,3.438898383E0,-3.345110214E0,4.865716752E0
3.495889529E1,6.063208875E-1,4.127017432E-1,-4.070407029E0,4.135959518E0
3.496895029E1,1.279422533E0,-2.945683404E0,-3.095315407E0,4.460375567E0
3.497900529E1,8.163343088E-1,-7.967380965E-1,-3.044313653E0,3.251005832E0
3.498906029E1,2.846092750E-1,1.264565635E0,-1.798691243E0,2.217074395E0
3.499911629E1,4.181761989E-1,7.372812688E-2,-5.966323435E-1,7.323095816E-1
3.500917129E1,1.203706791E0,-1.894037696E0,1.226302186E-1,2.247515740E0
3.501922629E1,1.434478120E0,-3.189433944E-1,5.700754595E-1,1.576210137E0
3.502928129E1,1.753262324E0,1.411506164E-1,1.176105960E0,2.115910561E0
3.503933629E1,1.732198168E0,-1.132136725E0,1.834203138E0,2.765238726E0
3.504939129E1,2.943012396E0,1.015743220E-1,2.045634363E0,3.585562613E0
3.505944629E1,1.871567138E0,5.911154956E-1,1.337459364E0,2.375074448E0
3.506950129E1,3.312690327E0,-9.199172956E-1,2.149306227E0,4.054587807E0
3.507955729E1,1.071943002E0,3.444618130E-1,1.611719652E0,1.966050858E0
3.508961229E1,2.262783726E0,8.359840232E-1,1.086036034E0,2.645474201E0
3.509966729E1,1.636583036E0,7.279081821E-2,4.720808029E-1,1.704864459E0
