"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.488772508E1,-5.623594737E0,-3.668796285E0,1.006997539E0,6.789619134E0
3.489771308E1,-5.825248248E0,-3.738421420E0,7.507357121E-1,6.962249348E0
3.490770208E1,-5.783545321E0,-3.748514884E0,3.351822817E-1,6.900225176E0
3.491769108E1,-5.420390545E0,-3.842626989E0,3.079026818E-2,6.644348266E0
3.492768008E1,-4.515355290E0,-3.985827640E0,2.415996417E-1,6.027738030E0
3.493766808E1,-3.153052568E0,-4.194329410E0,1.163188656E0,5.374676506E0
3.494765708E1,-1.626594238E0,-4.276611428E0,2.318281258E0,5.129292555E0
3.495764608E1,-1.521524450E-1,-3.770090525E0,2.894646567E0,4.755597931E0
3.496763408E1,1.019618754E0,-3.093443713E0,2.437396350E0,4.068158966E0
3.497762308E1,2.210449538E0,-2.301698554E0,1.506991049E0,3.529153640E0
3.498761208E1,3.207632234E0,-1.566303597E0,6.235687119E-1,3.623678993E0
3.499760108E1,3.507208188E0,-8.033887196E-1,-2.719272490E-1,3.608308071E0
3.500758908E1,3.253428504E0,1.455430448E-2,-1.045147698E0,3.417212690E0
3.501757808E1,2.631203774E0,6.290387821E-1,-1.224056125E0,2.969383183E0
3.502756708E1,2.115702425E0,8.290714449E-1,-4.527557552E-1,2.317011866E0
3.503755508E1,1.669764523E0,1.046113073E0,7.565418510E-1,2.110644853E0
3.504754408E1,8.788984931E-1,1.142622537E0,2.150183602E0,2.588694332E0
3.505753308E1,-4.411382148E-1,9.135064083E-1,3.379373728E0,3.528351411E0
3.506752108E1,-2.536358720E0,1.490700853E-1,4.778068058E0,5.411586811E0
3.507751008E1,-5.121887847E0,-8.216285241E-1,5.878425751E0,7.839942465E0
3.508749908E1,-7.455736147E0,-1.540610347E0,6.126555855E0,9.772214098E0
3.509748808E1,-8.707402239E0,-1.813589948E0,5.937332940E0,1.069391812E1
3.510747608E1,-8.485797443E0,-1.413869024E0,5.871551179E0,1.041551233E1
3.511746508E1,-7.195327474E0,1.094581228E-1,6.464124970E0,9.673139623E0
3.512745408E1,-5.294374276E0,2.038080930E0,7.823188627E0,9.663666651E0
3.513744208E1,-2.254757984E0,3.056837804E0,9.910761559E0,1.061373570E1
3.514743108E1,2.044895275E0,4.229290497E0,1.316471368E1,1.397777454E1
3.515742008E1,6.292612687E0,6.624878962E0,1.216957254E1,1.521790036E1
3.516740908E1,4.235751962E0,6.410259250E0,2.900504600E0,8.212548038E0
3.517739708E1,-2.766384091E0,1.409068460E0,-2.002148620E0,3.694178388E0
3.518738608E1,-6.849172307E0,-2.251248193E0,2.902093289E0,7.771835380E0
3.519737508E1,-1.002155109E1,-2.354541596E0,3.660908099E0,1.092600570E1
3.520736308E1,-1.031608353E1,-1.182167256E0,5.970147514E-1,1.040074639E1
3.521735208E1,-6.885731438E0,-9.634135634E-1,-1.568196633E0,7.127461246E0
3.522734108E1,-2.526721632E0,-5.016039795E-1,-4.560208404E-1,2.616081758E0
3.523733008E1,-9.684538633E-2,1.588443494E0,2.831292278E0,3.247883577E0
3.524731808E1,1.200170541E0,3.864241222E0,2.449572299E0,4.730028964E0
3.525730708E1,3.646513715E0,5.172303709E0,-9.601613420E-1,6.400913821E0
3.526729608E1,6.317164561E0,5.838346011E0,-3.411438397E0,9.253689219E0
3.527728408E1,8.007784640E0,5.862955188E0,-4.785877014E0,1.101832461E1
3.528727308E1,8.369133797E0,4.985932481E0,-5.335244560E0,1.110705891E1
3.529726208E1,7.104264107E0,3.488489204E0,-4.206950040E0,8.963177677E0
3.530725008E1,5.195293207E0,1.371093133E0,-2.634935760E0,5.984467758E0
3.531723908E1,4.054168434E0,-8.065754521E-1,-1.727975309E0,4.480261636E0
3.532722808E1,2.703188846E0,-2.342802141E0,-3.108400306E-1,3.590622973E0
3.533721708E1,1.140498828E0,-3.016942252E0,2.111151245E0,3.854820061E0
3.534720508E1,3.241884930E-1,-3.339619094E0,2.888275441E0,4.427221351E0
3.535719408E1,1.766663119E-1,-3.541829844E0,7.495838106E-1,3.624589014E0
3.536718308E1,2.451126489E-1,-3.323748581E0,7.593911992E-1,3.418195406E0
3.537717108E1,8.819532247E-1,-3.047429634E0,1.227946277E0,3.401840814E0
3.538716008E1,1.551427988E0,-2.535502396E0,1.209162536E0,3.209014683E0
3.539714908E1,1.931145149E0,-1.454254573E0,-1.291913062E-1,2.420923036E0
3.540713808E1,1.932826370E0,-4.585485917E-1,-2.449873577E0,3.154039494E0
3.541712608E1,1.916607217E0,3.044095552E-1,-2.380298143E0,3.071134587E0
3.542711508E1,1.753051386E0,4.575533956E-1,-1.277735903E0,2.217014504E0
3.543710408E1,1.511496622E0,2.995119274E-2,5.542561099E-2,1.512809013E0
3.544709208E1,1.582153498E0,-6.379522777E-1,8.713652328E-1,1.915586117E0
3.545708108E1,1.969076037E0,-1.385334612E0,9.014942539E-1,2.570817830E0
3.546707008E1,2.000943363E0,-1.389255170E0,1.005436771E0,2.635281269E0
3.547705908E1,1.825282041E0,-1.454365670E0,1.647557529E-1,2.339653498E0
3.548704708E1,1.562115529E0,-2.350173726E0,-9.274163496E-1,2.970458307E0
3.549703608E1,1.125393131E0,-2.947200172E0,-6.600851583E-1,3.223074770E0
3.550702508E1,4.332763410E-1,-2.614933897E0,-2.026270723E-1,2.658320034E0
3.551701308E1,-3.326315070E-1,-1.828821360E0,-2.278643129E-1,1.872739553E0
3.552700208E1,-6.720027340E-1,-1.266417448E0,-7.017373605E-1,1.596194271E0
3.553699108E1,-7.876079616E-1,-1.167646281E0,-8.856344855E-1,1.663752560E0
3.554698008E1,-1.197203664E0,-1.377412219E0,-3.537752581E-1,1.858956150E0
3.555696808E1,-1.465177464E0,-1.708231308E0,-5.989887714E-2,2.251307860E0
3.556695708E1,-1.153140216E0,-1.914742101E0,-9.053368248E-2,2.236999334E0
3.557694608E1,-4.027968523E-1,-1.480327308E0,6.270020507E-2,1.535430089E0
3.558693408E1,7.057390487E-1,-5.186749256E-1,-9.165137044E-1,1.267710004E0
3.559692308E1,1.612454501E0,-6.951169968E-3,-2.373619891E0,2.869517246E0
3.560691208E1,1.739543148E0,-2.139554679E-1,-2.844377469E0,3.340998428E0
3.561690008E1,1.562689433E0,-7.464736766E-1,-2.635823659E0,3.153852815E0
3.562688908E1,1.629089976E0,-8.899719501E-1,-2.404907173E0,3.038019541E0
3.563687783E1,1.988860822E0,-5.991945934E-1,-2.818747369E0,3.501419464E0
3.564686683E1,2.158946678E0,1.761766076E-3,-2.748210068E0,3.494812218E0
3.565685483E1,1.907817244E0,3.395361185E-1,-2.942100230E0,3.522925656E0
3.566684383E1,1.198898333E0,4.626509982E-1,-3.254954334E0,3.499447225E0
3.567683283E1,8.509707293E-1,3.762513703E-1,-3.927945467E0,4.036641162E0
3.568682083E1,1.393047674E0,7.426899433E-2,-3.826585153E0,4.072941399E0
3.569680983E1,2.024616400E0,2.961807686E-1,-3.274759439E0,3.861456201E0
3.570679883E1,2.537972552E0,1.151600937E0,-3.572345293E0,4.530909432E0
3.571678783E1,2.161312754E0,2.078249547E0,-3.827116665E0,4.861812005E0
3.572677583E1,1.146797888E0,2.901733392E0,-2.889579370E0,4.252631069E0
3.573676483E1,-4.514869094E-2,3.716554588E0,-1.253400961E0,3.922477582E0
3.574675383E1,4.958313158E-1,4.551660944E0,-8.986831319E-1,4.665950859E0
3.575674183E1,3.962221845E0,5.529366272E0,-9.745168412E-1,6.871883031E0
3.576673083E1,7.532230006E0,7.027963205E0,-1.287807951E-1,1.030258900E1
3.577671983E1,9.642414706E0,8.417074533E0,1.234680516E-1,1.279994334E1
3.578670883E1,9.640020272E0,8.944904444E0,-1.135878943E0,1.319967906E1
3.579669683E1,6.939428759E0,8.175907293E0,-8.240001547E-1,1.075546874E1
3.580668583E1,2.998207188E0,6.731533345E0,9.427939421E-1,7.429108152E0
3.581667483E1,-3.904144961E-1,6.132638714E0,1.971994529E0,6.453715480E0
3.582666283E1,-4.239457051E0,5.467206277E0,1.947891136E0,7.187323593E0
3.583665183E1,-6.131689126E0,3.462194275E0,5.779488084E-1,7.065297273E0
3.584664083E1,-4.549531096E0,8.120466918E-1,-1.717078146E0,4.930112613E0
3.585662983E1,-2.351522971E0,-1.204147525E0,-2.884214550E0,3.911307341E0
3.586661783E1,-3.908659011E-2,-2.342226191E0,-2.208939494E0,3.219777163E0
3.587660683E1,2.030162630E0,-3.065577053E0,-1.302088533E0,3.900609891E0
3.588659583E1,3.980561637E0,-3.011581525E0,-1.841872931E-2,4.991476082E0
3.589658383E1,4.985823138E0,-1.469069079E0,1.381992928E0,5.378336246E0
3.590657283E1,4.956739088E0,6.136395550E-1,2.490717986E0,5.581172993E0
3.591656183E1,4.851887109E0,2.600741535E0,3.074569486E0,6.305366173E0
3.592655083E1,4.214114633E0,3.998006805E0,2.803423571E0,6.449961572E0
3.593653883E1,3.239641061E0,3.695623310E0,1.838814691E0,5.247298860E0
3.594652783E1,2.200582069E0,2.068732619E0,8.765724707E-1,3.144931698E0
3.595651683E1,1.167031885E0,3.839270103E-1,3.117252991E-2,1.228956914E0
3.596650483E1,2.133726467E-1,-5.742176270E-1,-5.136838154E-1,7.994528327E-1
3.597649383E1,-8.431436464E-1,-4.904755586E-1,-6.344018483E-1,1.163582050E0
3.598648283E1,-1.959843430E0,2.623750913E-1,-5.451248787E-1,2.051094364E0
3.599647183E1,-3.046941099E0,1.122989926E0,-6.514202426E-1,3.311994077E0
3.600645983E1,-3.878069887E0,1.635515919E0,-6.776689053E-1,4.263047445E0
3.601644883E1,-4.625450467E0,1.913688433E0,-3.076442349E-1,5.015141116E0
3.602643783E1,-5.536595185E0,1.686881370E0,6.387312730E-1,5.823008899E0
3.603642583E1,-6.248195482E0,9.435704523E-1,1.799576365E0,6.570292770E0
3.604641483E1,-6.009929631E0,4.575317609E-1,2.467128564E0,6.512703957E0
3.605640383E1,-5.439578183E0,2.710108441E-1,2.640662230E0,6.052731177E0
3.606639283E1,-4.969878366E0,-2.084532380E-3,2.605185419E0,5.611299884E0
3.607638083E1,-4.182410153E0,-2.652361339E-1,2.047629433E0,4.664299646E0
3.608636983E1,-3.190893994E0,-5.772242653E-1,1.174640136E0,3.448879787E0
3.609635883E1,-2.225312575E0,-1.007576998E0,3.086400157E-1,2.462211633E0
3.610634683E1,-1.413346429E0,-1.716069501E0,-2.900383417E-1,2.242000201E0
3.611633583E1,-9.444699003E-1,-2.556305035E0,-6.782268027E-1,2.808328759E0
3.612632483E1,-1.219590314E0,-3.490000125E0,-9.553385586E-1,3.818399293E0
3.613631283E1,-2.055751946E0,-4.492710485E0,-9.479986218E-1,5.030831438E0
3.614630183E1,-3.174525298E0,-5.243911636E0,-4.985534871E-1,6.150185013E0
3.615629083E1,-4.249290021E0,-5.321893027E0,4.894492261E-1,6.827779406E0
3.616627983E1,-4.878593974E0,-5.152414990E0,1.516244268E0,7.255829110E0
3.617626783E1,-4.943378785E0,-5.151196430E0,1.982155820E0,7.409504718E0
3.618625683E1,-4.537969104E0,-5.293456264E0,1.939239011E0,7.237022229E0
3.619624583E1,-3.976292585E0,-5.430074703E0,1.886809806E0,6.989754305E0
3.620623383E1,-3.241565088E0,-5.245465241E0,1.829200114E0,6.431844438E0
3.621622283E1,-2.278051537E0,-4.650083032E0,1.550321256E0,5.405209248E0
3.622621183E1,-1.113592865E0,-3.822405564E0,1.040355028E0,4.114998414E0
3.623620083E1,2.092019740E-1,-2.988692014E0,3.322499031E-1,3.014371480E0
3.624618883E1,1.519905649E0,-2.309370101E0,-1.813959785E-1,2.770597038E0
3.625617783E1,2.341527448E0,-1.869384080E0,-1.130032897E-1,2.998352443E0
3.626616683E1,2.375315292E0,-1.679653042E0,5.134802592E-1,2.954152849E0
3.627615483E1,1.857210470E0,-1.782628357E0,9.799160139E-1,2.754492690E0
3.628614383E1,9.841741025E-1,-2.059167159E0,2.066514770E0,3.078839285E0
3.629613283E1,2.357579809E-1,-1.795067723E0,3.612091742E0,4.040427788E0
3.630612183E1,-9.126948148E-2,-1.220709178E0,4.620466300E0,4.779871321E0
3.631610983E1,-1.601841804E-1,-9.355381322E-1,5.282869295E0,5.367457364E0
3.632609883E1,-2.914679128E-1,-1.011610408E0,6.113028322E0,6.203017365E0
3.633608783E1,-6.792836139E-1,-1.848544019E0,7.603796418E0,7.854696759E0
3.634607583E1,-7.787462139E-1,-3.161891804E0,9.188238662E0,9.748217025E0
3.635606483E1,3.662608176E-1,-3.078613420E0,9.020241140E0,9.538173714E0
3.636605383E1,2.489983284E0,-2.689725047E0,6.931303468E0,7.840765610E0
3.637604283E1,5.044424518E0,-3.655259981E0,7.941910493E0,1.009361613E1
3.638603083E1,6.884813426E0,-2.592558357E0,1.150463185E1,1.365571561E1
3.639601983E1,6.270589734E0,2.298778455E0,3.205704114E0,7.408185801E0
3.640600883E1,5.609631001E0,4.070436850E0,-2.511229434E0,7.371749412E0
3.641599683E1,2.471211675E0,6.294156936E0,6.477054334E0,9.363521321E0
3.642598583E1,-1.796517541E0,1.122425436E1,7.944996654E0,1.386846541E1
3.643597483E1,-3.411426118E0,1.192274520E1,-1.928579245E0,1.255026291E1
3.644596383E1,-3.934157257E0,8.201797010E0,-4.941072643E0,1.035187260E1
3.645595183E1,-6.243676754E0,5.021754863E0,-2.778973731E0,8.480814602E0
3.646594083E1,-7.135874155E0,3.235591280E0,-1.544835252E0,7.986004435E0
3.647592983E1,-6.187038869E0,2.407624959E0,-2.425851899E-1,6.643414445E0
3.648591783E1,-3.624675827E0,1.800791563E0,-3.061368227E-2,4.047476041E0
3.649590683E1,-8.925134423E-1,1.492372572E0,-2.753079629E-1,1.760554064E0
3.650589583E1,8.427238163E-1,1.397390401E0,2.837659603E-1,1.656323182E0
3.651588483E1,1.966608658E0,7.221744025E-1,-1.676642603E0,2.683321804E0
3.652587283E1,2.495659761E0,-1.090494025E-1,-1.913425601E0,3.146650114E0
3.653586183E1,3.490421124E0,-1.213165686E0,-1.992241975E0,4.198075594E0
3.654585083E1,4.491511806E0,-1.815390891E0,-8.458336580E-1,4.917800013E0
3.655583883E1,5.376334113E0,-1.818447230E0,-3.378562135E-1,5.685584020E0
3.656582783E1,5.462757715E0,-1.782678643E0,-2.525251642E-1,5.751820056E0
3.657581683E1,4.637786338E0,-1.974542745E0,6.697102600E-1,5.084918190E0
3.658580583E1,4.054464011E0,-2.262916312E0,1.690550498E0,4.941399563E0
3.659579383E1,3.864744960E0,-2.146532162E0,2.029297535E0,4.864350153E0
3.660578283E1,3.449616914E0,-1.912943498E0,4.026357615E-1,3.965012640E0
3.661577183E1,2.189805943E0,-1.841109869E0,3.497626063E-1,2.882233422E0
3.662575983E1,4.683119801E-1,-1.921009147E0,1.467998161E0,2.462643063E0
3.663574829E1,-1.437380386E0,-2.177377979E0,9.131248775E-1,2.764205903E0
3.664573729E1,-3.086597208E0,-2.466288319E0,-7.029557741E-1,4.012954924E0
3.665572629E1,-4.087472128E0,-2.249892223E0,-1.089488304E0,4.791286694E0
3.666571429E1,-4.475651819E0,-1.695096708E0,-1.458379053E0,5.003167148E0
3.667570329E1,-4.405371210E0,-8.826442194E-1,-2.104471385E0,4.961366357E0
3.668569229E1,-3.827334766E0,2.527458966E-2,-2.527750157E0,4.586790934E0
3.669568029E1,-2.912349012E0,9.459713191E-1,-2.751927143E0,4.117006377E0
3.670566929E1,-9.331771727E-1,1.786286960E0,-2.700320202E0,3.369476210E0
3.671565829E1,1.583797005E0,2.635950544E0,-1.956600564E0,3.644850338E0
3.672564729E1,3.715028757E0,2.328398695E0,-1.021895075E0,4.501905007E0
3.673563529E1,4.475367936E0,4.153481930E-1,-7.271470208E-1,4.553040201E0
3.674562429E1,3.221741565E0,-1.833114386E0,-1.187317776E0,3.892255203E0
3.675561329E1,1.809320019E0,-3.580584605E0,-1.309375187E0,4.220034173E0
3.676560229E1,1.040680425E0,-4.531945302E0,-1.028539267E0,4.762293250E0
3.677559029E1,1.076424162E0,-4.955434574E0,-1.049222038E0,5.178405901E0
3.678557929E1,1.744341958E0,-5.231143656E0,-1.253591580E0,5.655005275E0
3.679556829E1,2.415913095E0,-5.053323981E0,-1.464390721E0,5.789400618E0
3.680555629E1,2.746217921E0,-4.172304118E0,-1.500417171E0,5.215466059E0
3.681554529E1,2.579437789E0,-2.944373043E0,-1.151737177E0,4.080359108E0
3.682553429E1,2.099158021E0,-1.724001249E0,-8.425985397E-1,2.844049402E0
3.683552229E1,1.337241848E0,-6.082472527E-1,-1.230476514E0,1.916312326E0
3.684551129E1,-3.036634962E-2,2.412683970E-1,-1.768149043E0,1.784792311E0
3.685550029E1,-1.662086837E0,1.022062891E0,-2.249933885E0,2.978145008E0
3.686548929E1,-3.144952128E0,1.449517744E0,-1.281859360E0,3.692558598E0
3.687547729E1,-4.372486762E0,1.904138176E0,-5.479854096E-1,4.800486505E0
3.688546629E1,-5.314910867E0,1.645288371E0,-2.060375778E0,5.932992474E0
3.689545529E1,-5.324223728E0,1.135856139E0,-3.354133052E0,6.394351883E0
3.690544429E1,-4.065787729E0,1.749914939E0,-2.722602187E0,5.196671514E0
3.691543229E1,-1.992051063E0,3.536622314E0,-1.592339056E0,4.360218859E0
3.692542129E1,5.758811599E-1,4.417201297E0,-3.420579349E0,5.616375120E0
3.693541029E1,2.617498193E0,3.285716536E0,-6.412029203E0,7.665595113E0
3.694539829E1,3.954975391E0,2.620775850E0,-5.661889322E0,7.386967381E0
3.695538729E1,5.074625972E0,2.986005803E0,-3.569974247E0,6.885693541E0
3.696537629E1,6.712690108E0,2.990795842E0,-3.077015376E0,7.967000181E0
3.697536529E1,8.950121330E0,2.713971112E0,-3.478392232E0,9.978452963E0
3.698535329E1,1.106200465E1,3.171308160E0,-3.045683656E0,1.190383683E1
3.699534229E1,1.268472978E1,5.242862061E0,-2.256266419E0,1.390973437E1
3.700533129E1,1.263511265E1,8.766644474E0,-1.242740318E0,1.542869179E1
3.701531929E1,9.270868006E0,1.200782335E1,-4.777746753E-1,1.517778257E1
3.702530829E1,4.366719653E0,1.187396421E1,4.738164027E-1,1.266032261E1
3.703529729E1,-4.004173279E-3,8.241658064E0,1.840121105E0,8.444583433E0
3.704528629E1,-2.376842292E0,4.090659446E0,2.533173450E0,5.366548398E0
3.705527429E1,-1.813905406E0,1.874829592E0,2.533798517E0,3.636670695E0
3.706526329E1,-7.178670511E-1,1.617379611E0,1.257281173E0,2.170715517E0
3.707525229E1,-1.242223424E-1,1.378408000E0,-5.632155061E-2,1.385139676E0
3.708524029E1,7.064956784E-1,6.019252431E-1,-7.200337368E-1,1.174690906E0
3.709522929E1,1.447317436E0,-1.886341006E-1,-5.061268008E-1,1.544821972E0
3.710521829E1,1.795999770E0,-7.948412597E-1,4.783484334E-1,2.021436376E0
3.711520729E1,1.983569969E0,-7.281163430E-1,1.959847231E0,2.881961901E0
3.712519529E1,2.060010035E0,8.356074625E-1,3.964514539E0,4.545245505E0
3.713518429E1,1.735717315E0,4.182843724E0,5.447613426E0,7.084164613E0
3.714517329E1,1.261804287E-1,7.112446700E0,4.931282065E0,8.655654936E0
3.715516129E1,-2.119624883E0,7.143371454E0,1.656824635E0,7.633192861E0
3.716515029E1,-2.663682426E0,4.443397408E0,-1.929687000E0,5.528352061E0
3.717513929E1,-2.203128824E0,1.305516025E0,-4.701502277E0,5.353715753E0
3.718512829E1,-1.573643899E0,-1.120095554E0,-6.580037250E0,6.857686154E0
3.719511629E1,-5.231018525E-1,-2.582907527E0,-7.248151220E0,7.712375960E0
3.720510529E1,4.945911214E-1,-3.135378190E0,-6.795467970E0,7.500240110E0
3.721509429E1,1.115663949E0,-3.006448254E0,-5.257246796E0,6.158090696E0
3.722508229E1,1.452149283E0,-2.684561956E0,-2.996561197E0,4.277264247E0
3.723507129E1,1.669815102E0,-2.388227990E0,-7.512666392E-1,3.009371524E0
3.724506029E1,1.594355029E0,-1.577896287E0,1.566133443E0,2.735781171E0
3.725504929E1,5.495947096E-1,-3.109596062E-1,3.448186685E0,3.505530151E0
3.726503729E1,-1.461948047E0,6.110293579E-1,3.942469951E0,4.248966731E0
3.727502629E1,-4.036415703E0,9.333132666E-1,2.902465464E0,5.058461342E0
3.728501529E1,-6.145973289E0,1.093092527E0,1.277260525E0,6.371752772E0
3.729500429E1,-6.853551872E0,1.205040979E0,-3.820244725E-1,6.969163488E0
3.730499229E1,-5.713902059E0,1.141952446E0,-1.490753624E0,6.014572179E0
3.731498129E1,-4.198564840E0,8.740897429E-1,-1.320004402E0,4.487136193E0
3.732497029E1,-4.103218388E0,5.122114134E-1,-3.516687986E-1,4.149991881E0
3.733495829E1,-4.726096251E0,-2.226993942E-1,9.253078437E-1,4.820972454E0
3.734494729E1,-5.133152508E0,-1.533125911E0,2.033517178E0,5.730176423E0
3.735493629E1,-5.276014604E0,-3.208655496E0,2.657720312E0,6.722743298E0
3.736492529E1,-5.241293837E0,-4.853276700E0,2.578315709E0,7.594285201E0
3.737491329E1,-4.987231733E0,-6.298481537E0,2.190494453E0,8.327161340E0
3.738490229E1,-4.508540068E0,-7.286079184E0,1.703166304E0,8.735826171E0
3.739489129E1,-4.002844499E0,-7.506291173E0,1.000536805E0,8.565526555E0
3.740487929E1,-3.593509875E0,-7.340401572E0,3.740861464E-1,8.181365956E0
3.741486829E1,-2.986484398E0,-6.672601013E0,4.962283418E-2,7.310619383E0
3.742485729E1,-2.368578130E0,-5.475395302E0,-1.986037494E-1,5.969050136E0
3.743484629E1,-1.797249320E0,-4.073418345E0,-5.840188761E-1,4.490425390E0
3.744483429E1,-4.523862112E-1,-2.629561291E0,-9.495813900E-1,2.832128296E0
3.745482329E1,1.892626178E0,-1.064879712E0,-1.009989560E0,2.395011808E0
3.746481229E1,4.709695396E0,5.629050189E-1,-3.630775934E-1,4.757091351E0
3.747480129E1,7.260156723E0,2.308275502E0,7.524629796E-1,7.655338789E0
3.748478929E1,7.669383466E0,3.402374920E0,1.701021545E0,8.560903699E0
3.749477829E1,4.988493562E0,2.792771114E0,2.052064984E0,6.074175599E0
3.750476729E1,1.182390620E0,1.011560706E0,2.115765136E0,2.626359601E0
3.751475529E1,-1.630565082E0,-5.346968812E-1,2.130393262E0,2.735547238E0
3.752474429E1,-3.325972862E0,-1.590375414E0,1.938991674E0,4.165462537E0
3.753473329E1,-4.216878027E0,-1.897768219E0,2.221077876E0,5.129987470E0
3.754472229E1,-4.571737944E0,-1.621624104E0,2.890534513E0,5.646737317E0
3.755471029E1,-4.588585526E0,-1.355060068E0,3.336332958E0,5.832874294E0
3.756469929E1,-4.350806163E0,-1.156340105E0,3.714151382E0,5.836227994E0
3.757468829E1,-3.964542021E0,-7.594989341E-1,4.541102042E0,6.075857126E0
3.758467629E1,-3.294896957E0,3.447570974E-1,5.290123351E0,6.241843356E0
3.759466529E1,-2.189766182E0,1.915193506E0,6.522912877E0,7.142228958E0
3.760465429E1,-6.175361395E-1,2.501845238E0,8.464652742E0,8.848216008E0
3.761464329E1,7.172691733E-1,1.796875682E0,9.579575264E0,9.772998492E0
3.762463129E1,-5.412089252E-1,9.731988788E-1,8.305112048E0,8.379433709E0
3.763462029E1,-5.166815513E0,-2.795846164E-1,8.733887787E0,1.015159820E1
3.764461004E1,-7.625799490E0,-1.263543541E0,1.474962370E1,1.665234997E1
3.765459804E1,-5.957205287E0,-5.464813596E-1,6.460738263E0,8.805002874E0
3.766458704E1,-2.430811800E0,1.462081071E0,-3.111402851E0,4.210386534E0
3.767457604E1,-1.105911963E0,4.171170343E0,4.193433616E0,6.017191105E0
3.768456504E1,-2.190941765E0,6.656218284E0,3.669626589E0,7.910222940E0
3.769455304E1,-2.639802982E0,6.962272076E0,-2.197346951E0,7.763383661E0
3.770454204E1,-1.147485082E0,5.796020941E0,-4.532670065E0,7.446856966E0
3.771453104E1,1.070619339E0,4.004301333E0,-4.185220617E0,5.890392733E0
3.772451904E1,2.898442580E0,2.293697809E0,-2.299274299E0,4.353008308E0
3.773450804E1,4.630985441E0,1.117746727E0,-2.191433516E0,5.243831114E0
3.774449704E1,6.027505776E0,7.407393122E-1,-2.631883221E0,6.618635048E0
3.775448604E1,6.882383907E0,6.600448126E-1,-1.704568759E0,7.120984627E0
3.776447404E1,7.125668424E0,2.375723720E-1,-1.243226221E-1,7.130711552E0
3.777446304E1,5.964330704E0,-6.759930933E-1,6.532547334E-1,6.037959023E0
3.778445204E1,3.128781946E0,-1.607544009E0,7.860318446E-1,3.604347412E0
3.779444104E1,1.228370785E0,-2.189679351E0,2.663555834E0,3.660344263E0
3.780442904E1,8.920348477E-1,-2.587358428E0,2.175935470E0,3.496404578E0
3.781441804E1,2.689023381E-1,-2.751295059E0,9.098945832E-1,2.910299146E0
3.782440704E1,-7.631987599E-1,-2.618182025E0,8.794911084E-1,2.865458789E0
3.783439504E1,-1.301947761E0,-2.605187173E0,-1.212206742E-1,2.914920690E0
3.784438404E1,-1.533640320E0,-2.247831080E0,7.304984987E-1,2.817521118E0
3.785437304E1,-1.223843140E0,-1.641530365E0,9.002519399E-1,2.236709084E0
3.786436204E1,-4.679170007E-1,-8.284452081E-1,1.177966324E0,1.514223380E0
3.787435004E1,3.550519976E-1,5.295589328E-2,4.202186313E-1,5.526752625E-1
3.788433904E1,6.076446971E-1,4.610710806E-1,-4.352585471E-1,8.782190058E-1
3.789432804E1,6.831380984E-1,6.792657799E-1,-8.524573839E-1,1.286376015E0
3.790431604E1,7.828787336E-1,5.122546828E-1,-2.278607315E0,2.463200208E0
3.791430504E1,9.773658970E-1,3.721542263E-1,-2.853531870E0,3.039142478E0
3.792429404E1,1.323482033E0,2.900265741E-1,-1.743826965E0,2.208314423E0
3.793428304E1,1.638499169E0,9.870392382E-2,-7.799263282E-1,1.817335156E0
3.794427104E1,2.059331904E0,-1.657434207E-1,-1.145171192E0,2.362146446E0
3.795426004E1,2.594110792E0,-6.022778302E-1,-1.523092820E0,3.067891968E0
3.796424904E1,2.773016295E0,-9.732082343E-1,-8.759573436E-1,3.066603155E0
3.797423804E1,2.716596219E0,-1.275064310E0,-1.357081450E0,3.293532158E0
3.798422604E1,2.415288758E0,-1.697604579E0,-2.380192016E0,3.792201883E0
3.799421504E1,1.869191414E0,-2.376618928E0,-2.854186174E0,4.157952956E0
3.800420404E1,1.006540579E0,-2.946486227E0,-2.120089883E0,3.766919980E0
3.801419204E1,-1.749352437E-1,-2.882915298E0,-1.577055457E0,3.290730447E0
3.802418104E1,-1.060089454E0,-2.168075643E0,-1.939177762E0,3.095925070E0
3.803417004E1,-1.443140478E0,-8.125682634E-1,-1.521314535E0,2.248848491E0
3.804415904E1,-1.666264088E0,7.944126588E-1,-5.736229652E-1,1.933021156E0
3.805414704E1,-1.671536230E0,1.528066900E0,-1.278904762E0,2.600888157E0
3.806413604E1,-1.427044847E0,1.060714155E0,-2.163455758E0,2.800377177E0
3.807412504E1,-8.894559333E-1,-1.777664655E-1,-2.227699847E0,2.405281560E0
3.808411404E1,-5.088773676E-1,-1.091269950E0,-2.296743185E0,2.593232642E0
3.809410204E1,-8.063658294E-1,-9.861931461E-1,-1.329924057E0,1.841602772E0
3.810409104E1,-1.220067447E0,-2.621183985E-1,-1.093579600E0,1.659273025E0
3.811408004E1,-1.003442140E0,2.427278620E-1,-1.787807528E0,2.064477828E0
3.812406804E1,-9.387111238E-1,5.501697832E-1,-1.697097333E0,2.015937678E0
3.813405704E1,-1.150518178E0,9.909995574E-1,-1.110559915E0,1.881253711E0
3.814404604E1,-4.644369206E-1,7.315053892E-1,-2.001761827E0,2.181250146E0
3.815403504E1,6.173178191E-1,-3.654112172E-1,-3.006265529E0,3.090669681E0
